sent_id	clause_text	clause_deprel	c_phrase_n	word_n
train-s3067	葛冯+的+	acl:relcl	2	3
train-s3067	但+葛冯+仍+被+神+处女+	root	5	7
train-s3067	此+因+她+也+女神+神话+希腊+的+月+狩猎+与+的+阿耳忒弥斯+黛安娜+或+神话+罗马+的+	parataxis	4	19
train-s3067		acl	0	1
train-s3067		acl	0	1
train-s3068	于+葡萄+种+欧+亚+	advcl	2	6
train-s3068	提子+最早+的+	root	3	4
train-s3068	香港+经+大陆+中国+	xcomp	2	5
train-s3069	人工+的+	acl:relcl	2	3
train-s3069	是+生物+最早+的+微+之+	advcl	2	7
train-s3069	自然+于+表皮+葡萄+的+	advcl	3	6
train-s3069		acl	0	1
train-s3069	酵母+了+发明+	root	3	4
train-s3069	饮料+酒精+酒+葡萄+的+	acl:relcl	3	6
train-s3070		acl	0	1
train-s3070	世纪+自+7+疆域+帝国+阿拉伯+的+便+	root	3	9
train-s3070	至+半岛+伊比利亚+	xcomp	2	4
train-s3070	为了+重新+土地+片+这+	xcomp	3	6
train-s3070	国家+教+基督+便+运动+收复+失地+	parataxis	3	8
train-s3070	世纪+个+七+的+	acl:relcl	2	5
train-s3071	当时+人+蜀+	root	2	4
train-s3071	诸葛+亮+蒋+琬+费+祎+董+及+允+为+四+	ccomp	3	12
train-s3071	四+	conj	1	2
train-s3072	了+声明+公开+	advcl	2	4
train-s3072		advcl	0	1
train-s3072	已+潘+与+粤明+	xcomp	2	5
train-s3072	日+年+2012+月+10+20+室+董+洁+工作+并+	root	3	12
train-s3072	责任+分手+男方+	ccomp	2	4
train-s3073	董+洁+刚+完+庆典+部队+驻+港+周年+三+的+	root	4	12
train-s3074		acl	0	1
train-s3074	西汉+建置+地方+行政+更+趋+	root	4	7
train-s3074	郡县+王国+和+制度+种+两+	parataxis	1	7
train-s3075	是+类+一+有花+	advcl	3	5
train-s3075	目+葫芦+于+纲+植物+叶+子+双+	root	3	9
train-s3075	一般+	advcl	1	2
train-s3075	在+热带+热带+亚+的+温带+暖+	xcomp	3	8
train-s3075	部分+大+是+藤本+草本+和+	advcl	3	7
train-s3075	植物+本目+也+灌木+部分+乔木+和+小+	parataxis	3	9
train-s3076	选区+葵盛+邨+西+地方+行政+于+选区+区+葵青+的+邨+葵盛+	root	3	14
train-s3076		acl	0	1
train-s3077	斯里兰卡+	advcl	1	2
train-s3077	项目+会+奥林匹克+运动+球+羽毛+比赛+女子+打+单+	advcl	1	11
train-s3077	伦敦+英国+的+	acl:relcl	2	4
train-s3077	阶段+在+赛+小组+先后+0+以+2+比+于+拉差诺+泰国+的+因达农+特尔玛+和+葡萄牙+的+桑托斯+	advcl	5	20
train-s3077		advcl	0	1
train-s3077	年+2012+蒂利妮+贾亚辛哈+战+两+	root	3	7
train-s3078	集+季+9+13+	root	1	5
train-s3078	洛夫乔伊+并+	ccomp	2	3
train-s3078	真的+虔诚+	xcomp	2	3
train-s3079	已+不+被+盟旗+蒙古+广泛+	advcl	5	7
train-s3079	但+当时+在+身份+后裔+蒙古+旗+八+的+族+蒙古+甚至+还+被+	root	6	15
train-s3079	之+为+	ccomp	2	3
train-s3080	月+年+1936+1+中央+国民+政府+	root	2	8
train-s3080	会+将+蒙古+地方+自治+政务+委员+为+会+省+绥远+境内+蒙古+盟旗+各+地方+自治+政务+委员+会+和+省+察哈尔+境内+蒙古+群+各+盟旗+地方+自治+政务+委员+	xcomp	2	33
train-s3081	明朝+	advcl	1	2
train-s3081	直到+帝+元+顺+	ccomp	2	5
train-s3081	新字+八思巴+便+罕见+	root	3	5
train-s3081	人+	ccomp	1	2
train-s3082	本片+	root	1	2
train-s3082	公司+俄罗斯+法国+与+	ccomp	1	5
train-s3082		xcomp	0	1
train-s3083	蒙古+在+内+的+	acl:relcl	2	5
train-s3083	祖先+象+	advcl	1	3
train-s3083	牧民+蒙古+贡巴+妻子+孩子+和+他们+的+个+三+母亲+以及+个+一+老+着+生活+传统+的+游牧+	root	3	21
train-s3084	是+省+法国+科多尔+的+个+一+	advcl	3	8
train-s3084	蒙塔尼莱博恩+于+县+区+博恩+Beaune+博恩+Beaune-Sud+	root	3	9
train-s3084		acl	0	1
train-s3085		acl	0	1
train-s3085	宗教+比例+州+蒙大拿+的+人口+信仰+	root	2	8
train-s3086	者+后来+的+研究+	root	1	5
train-s3086	大佛+蒙山+可能+是+释迦+	ccomp	4	6
train-s3087	大约+在+高度+胸部+大佛+的+	advcl	3	7
train-s3087		acl	0	1
train-s3087	为+长+	advcl	2	3
train-s3087	米+2.50+	advcl	1	3
train-s3087	米+1.85+	advcl	1	3
train-s3087	碑刻+摩崖+的+	root	2	4
train-s3087	预先+成+之后+	advcl	3	4
train-s3087	在+山崖+	xcomp	2	3
train-s3087		acl	0	1
train-s3087		advcl	0	1
train-s3087	文字+已+	parataxis	2	3
train-s3087	只+能+出+	advcl	3	4
train-s3087	的+	csubj	1	2
train-s3087	是+	ccomp	1	2
train-s3087		parataxis	0	1
train-s3087		xcomp	0	1
train-s3087	是+部+哪+一+	xcomp	2	5
train-s3088	的+	acl:relcl	1	2
train-s3088	佛头+米+12+	root	2	4
train-s3088	直径+8+	parataxis	2	3
train-s3088	吨+140+	parataxis	1	3
train-s3088		acl	0	1
train-s3088	风格+了+佛像+北齐+	parataxis	3	5
train-s3088	当地+的+	acl:relcl	2	3
train-s3089	业+旅游+是+蒙巴萨+的+重要+收入+	root	5	8
train-s3089	水+	advcl	1	2
train-s3089	沙+的+	acl:relcl	2	3
train-s3089	海滩+其+	parataxis	1	3
train-s3089	人+不少+欧洲+以色列+和+	ccomp	1	6
train-s3089		xcomp	0	1
train-s3090		acl	0	1
train-s3090	时间+在+段+这+爆发+大战+次+第二+世界+的+	root	2	11
train-s3090	赛事+所有+	ccomp	1	3
train-s3090	因为+维护+	xcomp	2	3
train-s3090	赛场+部分+也+而+	parataxis	3	5
train-s3091		xcomp	0	1
train-s3091	当时+在+已经+的+	acl:relcl	3	5
train-s3091		xcomp	0	1
train-s3091	新教+基督+	ccomp	1	3
train-s3091	教皇+可能+为了+政策+把+主教+米兰+总+枢机+主教+的+	root	3	12
train-s3091	日+年+1578+月+6+24+蒙扎+重新+礼仪+罗马+教会+	parataxis	4	12
train-s3092	皇冠+铁钉+则+暂时+可以+在+蒙扎+	root	6	8
train-s3093	着+	advcl	1	2
train-s3093	鼠疫+	ccomp	1	2
train-s3093	公爵+米兰+弗朗索瓦+二世+城堡+蒙扎+	root	2	7
train-s3093	蒙扎+也+着+	parataxis	3	4
train-s3093		xcomp	0	1
train-s3093	鼠疫+	ccomp	1	2
train-s3094	面积+市镇+该+总+46.8+	root	2	6
train-s3094		acl	0	1
train-s3094	人口+年+2009+的+为+603+	parataxis	3	7
train-s3095	房东+女+房子+将+了+租客+个+一+神秘+	root	4	10
train-s3095		acl	0	1
train-s3095	年+多+都+	advcl	2	4
train-s3095	头纱+	advcl	1	2
train-s3095	租客+该+又+面+把+整块+	parataxis	3	7
train-s3096	年+从+1925+年+1933+	advcl	2	6
train-s3096	蒲+保明+先后+中学+于+成都+教会+学校+高琦+初级+中学+和+华西+协合+高级+	root	3	16
train-s3097	人们+有时+时期+在+经济+困难+	root	3	7
train-s3097	他+来+品+咖啡+替代+	ccomp	3	6
train-s3098	瑞士+奥地利+和+	advcl	1	4
train-s3098	铁路+新+的+齿轨+机+现代+的+蒸汽+	root	2	9
train-s3098	机+这些+蒸汽+只+	parataxis	2	5
train-s3098	人+个+一+来+	ccomp	2	5
train-s3098	机+比起+过去+的+蒸汽+它+燃料+60%+的+	parataxis	3	10
train-s3098	机+比起+电力+机+和+柴油+它+50%+	parataxis	3	9
train-s3098	此+因+磨损+对+齿轨+的+得+	parataxis	3	8
train-s3098		xcomp	0	1
train-s3099	余热+	advcl	1	2
train-s3099	装置+热电+联产+	root	1	4
train-s3099	效率+综合+热+可+90%+	parataxis	3	6
train-s3100	电池+相对+次+一+影响+池+蓄电+对+环境+的+	root	2	11
train-s3100	周期+以+整个+寿命+	advcl	1	5
train-s3100	排放+碳+	parataxis	1	3
train-s3100		advcl	0	1
train-s3100	而+池+多数+大+的+蓄电+都+可以+	parataxis	4	9
train-s3101	观点+该+年+于+1972+首次+	root	3	7
train-s3101	主要+	advcl	1	2
train-s3101	其+不+够+	csubj	3	4
train-s3101	为+	ccomp	1	2
train-s3101	家+主流+科学+坚决+	parataxis	2	5
train-s3101		xcomp	0	1
train-s3102		acl	0	1
train-s3102	产品+州+盖多+的+农业+时间+在+和平+一直+可以+到+吉布地+边+湾+亚丁+的+	root	6	17
train-s3103	蓓天翼龙+也+节目+在+年+2003+的+电视+霸王+海底+Sea+Monsters+	root	3	13
train-s3104	后来+她+医院+在+家+一+了+工作+	root	5	9
train-s3104	护士+的+	acl:relcl	2	3
train-s3104	她+醒亚+向+	parataxis	2	4
train-s3104	一起+	xcomp	1	2
train-s3104	妹妹+与+惠亚+后+	advcl	2	5
train-s3104	但+醒亚+了+她+	parataxis	4	5
train-s3105	醒亚+	advcl	1	2
train-s3105	者+抗+日+贺立+	root	1	5
train-s3105	山+太行+	advcl	1	3
train-s3105	他+日+	ccomp	2	3
train-s3105	醒亚+	parataxis	1	2
train-s3105	唐+琪+	advcl	1	3
train-s3105	一起+	xcomp	1	2
train-s3106	军+日+	root	1	3
train-s3106	家+高+却+主人+为+女+寿宴+	parataxis	4	8
train-s3106	张+醒亚+唐+与+琪+	parataxis	2	6
train-s3107	湖+蓝潟+	root	1	3
train-s3107	熔岩+部分+火山+	ccomp	1	4
train-s3107	水温+约+37+39+	parataxis	4	5
train-s3108	即使+嘴+巨大+这样+的+	xcomp	2	6
train-s3108	喉咙+蓝鲸+的+仍然+	root	2	5
train-s3108	物体+宽+那样+球+沙滩+的+	xcomp	1	7
train-s3109		acl	0	1
train-s3109	天敌+蓝鲸+界+在+自然+唯一+的+是+	root	2	9
train-s3110	通常+年+2+3+次+一+	advcl	3	7
train-s3110	在+期+月+个+10+12+的+妊娠+后+	xcomp	3	10
train-s3110	雌鲸+一般+会+冬初+在+幼鲸+	root	5	7
train-s3111	是+委内瑞拉+的+	advcl	2	4
train-s3111		advcl	0	1
train-s3111	州+莫纳加斯+管辖+	ccomp	2	4
train-s3111	于+部+该国+西北+	advcl	2	5
train-s3111	蓬塔德马塔+于+年+1940+	root	3	5
train-s3111	高度+海拔+250+	parataxis	2	4
train-s3111	活动+主要+经济+业+石油+商业+工业+和+	parataxis	2	9
train-s3111	人口+约+	parataxis	2	3
train-s3112	的+	acl:relcl	1	2
train-s3112	蔡+蓝钦+从小+是+个+	root	4	6
train-s3112	了+大学+	advcl	2	3
train-s3112	了+生命+更多+	advcl	2	4
train-s3112	于+自己+的+	acl:relcl	3	4
train-s3112	他+也+此+因+自己+更深+的+	parataxis	4	8
train-s3112	成份+养份+他+的+创作+很大+的+自+校园+大学+	parataxis	3	11
train-s3113	中央+中国+党+国民+	root	1	5
train-s3113	南京+	advcl	1	2
train-s3113	委员+方+粤+方+沪+中央+一中全会+中国+党+国民+届+四+	ccomp	2	13
train-s3113		advcl	0	1
train-s3113	蒋+必须+	ccomp	2	3
train-s3113		advcl	0	1
train-s3113	南京+	advcl	1	2
train-s3113	但+方+粤+会议+	parataxis	3	5
train-s3114	美国+的+	acl:relcl	2	3
train-s3114		advcl	0	1
train-s3114	而+作家+罗马尼亚+知名+诺尔曼+马内阿+Norman+Manea+曾+他+	root	4	11
train-s3114	是+位+一+杰出+的+反叛+	advcl	4	7
train-s3114	精神+怀疑+的+	acl:relcl	2	4
train-s3114	也是+位+一+厌世+	advcl	3	5
train-s3114	他+一而再+再而三+地+	ccomp	2	5
train-s3114	人类+的+	acl:relcl	2	3
train-s3114	我们+当中+在+虚无+过来+	ccomp	3	6
train-s3115		advcl	0	1
train-s3115	中国+	xcomp	1	2
train-s3115	日+年+2012+月+8+13+萧+美琴+身份+以+台湾+民主+会+基金+董事+会+届+第三+机遇+挑战+和+研讨+	root	4	23
train-s3115	上海+	advcl	1	2
train-s3115	的+	acl:relcl	1	2
train-s3115	关系+岸+两+和平+的+	acl:relcl	3	6
train-s3116		acl	0	1
train-s3116	力学+在+量子+动量+粒子+个+一+自由+的+能量+与+不+必须+值+特定+的+	root	5	17
train-s3116	函数+粒子+自由+的+波+函数+以+波包+来+	parataxis	3	10
train-s3117	其+与+的+	acl:relcl	2	4
train-s3117	道路+路+伯灵顿+街+克力佛+花园+和+伯灵顿+	root	2	9
train-s3118		acl	0	1
train-s3118	首相+年轻+史+英国+最+的+威廉+小+彼特+也是+住户+早年+的+之+	root	3	15
train-s3119	如果+姐妹+亲+	xcomp	2	4
train-s3119		acl	0	1
train-s3119	就+亲属+与+最近+血统+王室+的+女+	root	2	9
train-s3119	姐妹+堂+侄女+姑母+或+	parataxis	1	6
train-s3120		acl	0	1
train-s3120	君王+从+传说+的+代+第一+印加+曼科+卡帕克+	root	1	10
train-s3120	便+称衔+此+一+	advcl	2	5
train-s3120	以+	xcomp	1	2
train-s3120	这+是+最高+统治+	ccomp	4	5
train-s3121	库夫+公主+将+塞尔达+之后+	advcl	3	6
train-s3121	在+国王+哈依拉尔+时+	ccomp	3	5
train-s3121	森林+	advcl	1	2
train-s3121	林克+	ccomp	1	2
train-s3121	皮克尔+	ccomp	1	2
train-s3121	冒险+便+了+	root	3	4
train-s3122	颜色+碎片+幸福+的+程度+它+的+稀有+多少+和+奖励+的+	root	2	13
train-s3122	可以+的+	acl:relcl	2	3
train-s3122	碎片+稀有+最+的+可以+奖励+最好+的+	parataxis	3	9
train-s3123	被+憎恨+心中+他+的+所+	advcl	3	7
train-s3123	然而+库夫+了+帽+魔法+	root	4	6
train-s3123	艾塞罗+所+的+	acl:relcl	3	4
train-s3124		acl	0	1
train-s3124	地区+北+美+	advcl	1	4
train-s3124	天+三+游戏+	root	2	4
train-s3125	也是+队员+队+意大利+U21+代表+的+之+	advcl	2	9
train-s3125	博凯蒂+了+奥运+北京+赛+和+年+2009+的+欧青+	root	3	11
train-s3126	当+枪尖+时+	ccomp	3	4
train-s3126	枪尾+	advcl	1	2
train-s3126	另外+可+迅速+	root	3	4
train-s3126		xcomp	0	1
train-s3127	端+米沙鄢+群岛+最东+的+	acl:relcl	2	6
train-s3127	岛+萨马+是+	root	2	4
train-s3128	蓝宝石华丽雨林+拥戴+者+很多+饲养+的+	root	2	7
train-s3128	美国+	advcl	1	2
train-s3128	价值+其+可以+金+500+美+	parataxis	3	7
train-s3128		acl	0	1
train-s3128	人工+的+	csubj	2	3
train-s3128	因为+	xcomp	1	2
train-s3128	近年+价格+也+逐渐+	parataxis	4	5
train-s3129		acl	0	1
train-s3129	他+参观+在+	root	2	4
train-s3129	情况+县+方正+道+和+北海+的+地理+气候+资源+水+	ccomp	1	12
train-s3129	由于+技术+种植+	ccomp	2	4
train-s3129	但+产量+水稻+的+单位+面积+道+比+北海+低+	parataxis	4	11
train-s3130	市+中国+广西+族+壮+区+自治+梧州+所+的+	acl:relcl	3	11
train-s3130	县+藤+是+个+一+	root	3	6
train-s3131	不过+他+着+	root	3	4
train-s3131	和+礼节+	xcomp	2	3
train-s3131	的+	acl:relcl	1	2
train-s3131	面+一+就是+品行+相当+	ccomp	4	6
train-s3132		acl	0	1
train-s3132	常识+的+	acl:relcl	2	3
train-s3132	是+本作+唯一+	advcl	3	4
train-s3132	藤村+角色+	root	2	3
train-s3132	行为+对+人+所有+的+无俚头+的+	acl:relcl	2	8
train-s3133	鱼头+鱼腹+鱼尾+	advcl	1	4
train-s3133	土虱+把+部份+三+	advcl	2	5
train-s3133	以+	advcl	1	2
train-s3133		acl	0	1
train-s3133	当归+枸杞+中药+种+数+于+锅内+	ccomp	3	8
train-s3133	水+米酒+与+	advcl	1	4
train-s3133		root	0	1
train-s3133	再+喜好+依据+者+食用+的+	advcl	2	7
train-s3133	店家+鱼头+腹+尾+	ccomp	2	5
train-s3133	项+一+	advcl	1	3
train-s3133		parataxis	0	1
train-s3134	国代+案+延任+	advcl	2	4
train-s3134	委员+立法+月+数+	advcl	2	5
train-s3134	而+国代+则+年+两+	csubj	4	6
train-s3134		root	0	1
train-s3134	舆论+	ccomp	1	2
train-s3135	判决+原+	advcl	1	3
train-s3135	日+月+7+7+法院+最高+	root	2	7
train-s3135		xcomp	0	1
train-s3136	日+年+2012+月+1+16+银行+苏格兰+皇家+元+以+73亿+美+业务+航空+租赁+	root	4	17
train-s3136	买家+为+三井住友+金融+	parataxis	4	5
train-s3136	公司+该+RBS+Aviation+Capital+于+公司+全球+第4+大+航空+租赁+	parataxis	3	13
train-s3137	年+在+1727+	advcl	1	4
train-s3137	银行+苏格兰+皇家+年+于+1728+为+银行+世界+全+间+第一+	root	4	13
train-s3137	服务+透支+的+	acl:relcl	2	4
train-s3138	日+年间+中华+民国+年+1920+月+9+4+苏+毓芳+监督+关+山海+	root	3	15
train-s3139	日+于+年+2009+月+4+11+竞赛+季+第三+的+英国+达人+	advcl	2	14
train-s3139	她+而+注意+大众+的+	root	3	6
train-s3140	通过+人仕+数以千计+	xcomp	2	4
train-s3140		conj	0	1
train-s3140	苏联+来+派+反对+	root	3	5
train-s3141	这+	root	1	2
train-s3141	选举+	xcomp	1	2
train-s3141	结果+其+	parataxis	1	3
train-s3141	苏联+	ccomp	1	2
train-s3141	来+合法+地+东部+波兰+	xcomp	3	6
train-s3142	航空+苏里南+曾经+飞机+以下+	root	3	6
train-s3143	此外+美林猪笼草+是+真正+的+低地+	root	5	7
train-s3143	通常+地区+于+米+海拔+500+的+	advcl	2	8
train-s3143		acl	0	1
train-s3143	其+最高+不+米+900+	parataxis	4	6
train-s3144	主要+食品+饮品+品+与+各种+日用+	advcl	2	8
train-s3144	速销+苹果+亦+	root	2	4
train-s3144	产品+低价+电子+	xcomp	1	4
train-s3145		acl	0	1
train-s3145	TF+随+海+南+中国+	advcl	2	6
train-s3145	战役+湾+仁牙因+	advcl	1	4
train-s3145	月+年+1945+1+号+兰利+并+了+基地+台湾+半岛+中南+沿海+与+中国+的+军+日+	root	5	19
train-s3146	而+议会+市+兰卡斯特+的+下级+则+	root	3	8
train-s3146	教区+为+一+议会+	ccomp	4	5
train-s3147	性+医术+西洋+的+精确+了+注意+人们+的+	root	3	10
train-s3147	并+	parataxis	1	2
train-s3147	医书+许多+新+	ccomp	1	4
train-s3148	战斗+兰封+日+于+年+1927+月+10+日+20+年+1928+月+1+20+	root	2	16
train-s3148	地点+交战+则是+一带+中国+豫+东+	parataxis	3	8
train-s3148	是+战斗+战争+国民+军+革命+北伐+的+之+	parataxis	2	10
train-s3149	每天+时+时+由+下午+8+至+早上+6+	advcl	2	10
train-s3149	车辆+	ccomp	1	2
train-s3149	月+年+2002+5+星期+逢+五+星期+至+日+假期+和+公众+为+	root	3	15
train-s3149	时+下午+7+时+至+凌晨+4+区+行人+专用+	xcomp	2	11
train-s3150		advcl	0	1
train-s3150	日+到+年+2006+月+6+28+机+架+28+虎式+直升+已经+	root	3	14
train-s3150	架+其中+18+已经+给+客户+国家+个+4+的+	parataxis	4	11
train-s3151	莫斯科+在+	advcl	1	3
train-s3151	故事+故事+	root	2	3
train-s3151	的+	acl:relcl	1	2
train-s3151	约翰麦克连+儿子+和+他+分子+与+恐怖+的+	acl:relcl	4	9
train-s3152	于+路+部+新加坡+西南+的+巴西班让+	advcl	2	8
train-s3152	年+于+1937+	advcl	1	4
train-s3152	别墅+新加坡+的+虎豹+于+别墅+世界+座+第二+虎豹+	root	3	11
train-s3152		acl	0	1
train-s3153	动物+与+多数+大+猫科+	advcl	1	6
train-s3153	是+独居+	advcl	2	3
train-s3153	的+	acl:relcl	1	2
train-s3153	它们+只+时候+在+	root	3	5
train-s3154	一般+	root	1	2
train-s3154	虎鲸+野生+的+不会+安全+人类+的+	ccomp	3	8
train-s3155	了+夏天+	advcl	2	3
train-s3155		acl	0	1
train-s3155	都+边缘+于+浮冰+水道+或+	advcl	2	7
train-s3155	浮冰+的+	acl:relcl	2	3
train-s3155	虎鲸+洋+大西+多数+大+的+	root	1	7
train-s3155		acl	0	1
train-s3155	须鲸+企鹅+海豹+为+	ccomp	2	5
train-s3156	图样+虎鲸+的+体色+主要+	root	2	6
train-s3156	对比+的+	acl:relcl	2	3
train-s3156	黑+白+与+色彩+种+这+两+	ccomp	1	8
train-s3156	于+腹面+身体+的+	acl:relcl	3	5
train-s3156	后+下颚+自+往+至+处+尾部+	advcl	3	8
train-s3156	胸鳍+全黑+的+	advcl	1	4
train-s3156		acl	0	1
train-s3156	得+	advcl	1	2
train-s3156		xcomp	0	1
train-s3156	了+后方+肚脐+	advcl	2	4
train-s3156	区域+白色+分歧+	parataxis	2	4
train-s3156	腹面+尾鳍+亦为+	parataxis	2	4
train-s3157		acl	0	1
train-s3157	西部+	advcl	1	2
train-s3157	北宋+军+南安+	root	2	4
train-s3157	辖境+	parataxis	1	2
train-s3158	路上+	advcl	1	2
train-s3158	的+	acl:relcl	1	2
train-s3158	教堂+	xcomp	1	2
train-s3158	此+因+Ingeri+尖酸+Karin+	root	4	6
train-s3158	Karin+了+她+耳光+记+一+	parataxis	4	7
train-s3159	部份+资源+这些+的+新+虚拟+	root	1	7
train-s3159		xcomp	0	1
train-s3159	方式+资源+现有+的+架设+地域+组态+或+物理+所+	ccomp	2	11
train-s3160	长度+骨头+个+这+的+为+7.9+	root	3	8
train-s3160	宽度+为+	parataxis	2	3
train-s3161	库容+水库+正常+为+1003万+	root	3	6
train-s3161	面积+集雨+为+13+	parataxis	3	5
train-s3161	海拔+为+33.65+	parataxis	3	4
train-s3162	蚊类+的+	acl:relcl	2	3
train-s3162	这+是+依据+重要+之+	root	3	6
train-s3163	但是+轨道+36A+座+蛇夫+36B+或+座+蛇夫+稳定+的+层+最外+稳定+可能+不+单位+1.5+天文+	root	5	20
train-s3164	趾骨+脚趾+右+脚掌+第三+的+第三+	root	1	8
train-s3164	趾爪+其+相当+	parataxis	2	4
train-s3164	形状+不+	conj	2	3
train-s3165		acl	0	1
train-s3165		acl	0	1
train-s3165	情况+通常+物+细胞+的+质+蛋白+复合+很少+聚体+八+	root	4	12
train-s3166		acl	0	1
train-s3166	片+电影+的+首部+预告+	root	1	6
train-s3166	机+架+一+松鼠+型+二+直升+	advcl	1	8
train-s3166		advcl	0	1
train-s3166	于+塔+世贸+中心+双子+的+	acl:relcl	3	7
train-s3166		acl	0	1
train-s3166	劫匪+帮+一+银行+但+却+后方+从+被+网+个+一+巨大+蜘蛛+	ccomp	6	15
train-s3167	能+珠钢+的+	acl:relcl	3	4
train-s3167	她+也是+唯一+个+一+附虫+	root	5	7
train-s3167	可是+能力+本身+能力+显著+的+防御+攻击+和+距离+远+	parataxis	3	12
train-s3168	在+分钟+5+后+	xcomp	3	5
train-s3168	故+最好+再+血压+	advcl	4	5
train-s3168	分钟+测量+前+30+应+	root	2	6
train-s3168		xcomp	0	1
train-s3168	咖啡+茶+饮料+类+运动+饮料+	conj	1	7
train-s3168	酒精+的+	acl:relcl	2	3
train-s3168	及+药物+	conj	2	3
train-s3168	血压+的+	acl:relcl	2	3
train-s3169	与+水平+大脑+素+血清+	ccomp	2	6
train-s3169	问题+很多+健康+	root	1	4
train-s3170	B6+素+维生+	advcl	1	4
train-s3170	可以+浓度+素+血清+	advcl	2	5
train-s3170	香蕉+能+于+	root	3	4
train-s3170	症+抑郁+	xcomp	1	3
train-s3171	疾病+许多+	root	1	3
train-s3171		xcomp	0	1
train-s3171	基因+单一+所+	ccomp	2	4
train-s3171	科学+目前+的+仍+	parataxis	2	5
train-s3171	全盘+起因+疾病+这些+的+	xcomp	2	6
train-s3172	所+核能+研究+所+核研+	advcl	1	6
train-s3172	是+会+院+行政+能+原子+委员+的+附属+	advcl	3	10
train-s3172	所+院+行政+能+原子+会+委员+核能+研究+年+1968+于+县+桃园+	root	4	15
train-s3173	人物+霸王+街头+的+幕后+戴蒙+亚邦+吉米+和+何力特+月+在+年+1998+4+	root	2	16
train-s3173		xcomp	0	1
train-s3174	局+市政+在+的+	acl:relcl	3	5
train-s3174	展览+卫生+教育+中心+及+资料+	xcomp	1	7
train-s3174		advcl	0	1
train-s3174	兵房+将+座+S4+旧+	xcomp	1	6
train-s3174	时候+议员+部分+大+	root	2	5
train-s3174		advcl	0	1
train-s3174	更+	advcl	1	2
train-s3174	可以+更+	xcomp	2	3
train-s3175	衢山+	advcl	1	2
train-s3175	传播+广泛+的+	advcl	1	4
train-s3175	教+沙龙+沙滩+基督+教徒+大量+	root	2	7
train-s3175	教堂+岛内+	parataxis	1	3
train-s3176	常见+官服+清朝+最+的+	root	1	6
train-s3176	比袍+	advcl	1	2
train-s3176	外套+种+一+长+而+比褂+的+或+外褂+补褂+	ccomp	3	11
train-s3177	年+1884+政治+朝鲜+又+纷争+	root	4	7
train-s3177	内部+政权+为+势力+新旧+派+两+	parataxis	3	8
train-s3178	山东+的+	acl:relcl	2	3
train-s3178	行为+团+义和+排外+斥教+不满+各国+欧洲+	root	2	9
train-s3178	教案+巨野+	advcl	1	3
train-s3178	月+年+1897+11+德国+武装+地区+胶澳+后+	csubj	5	10
train-s3178	反映+连锁+	parataxis	1	3
train-s3178		acl	0	1
train-s3178	竞相+	advcl	1	2
train-s3178	俄+英+法+纷纷+地+租界+	parataxis	3	7
train-s3179	手段+和平+	advcl	1	3
train-s3179	期间+辛亥+革命+袁+世凯+	acl	2	6
train-s3179	皇帝+清+大+	ccomp	1	4
train-s3179	是+帝国+清+大+的+直接+终结+	root	4	8
train-s3179		acl	0	1
train-s3179	襄助+在+他+的+民国+中华+	parataxis	2	7
train-s3179	以+	xcomp	1	2
train-s3179	并+为+总统+中华+民国+首任+正式+大+	parataxis	3	9
train-s3180	是+队+香港+奥运+足球+代表+的+	advcl	2	8
train-s3180	曾+队+为+香港+奥运+足球+代表+场+两+	advcl	3	10
train-s3180	他+也+了+球+一+	root	4	6
train-s3181	为了+效果+试验+	xcomp	2	4
train-s3181	三亚+海南+	advcl	1	3
train-s3181	助手+与+还+育种+水稻+	advcl	3	6
train-s3181	路上+	advcl	1	2
train-s3181	甚至+种子+把+在+身上+	advcl	3	6
train-s3181	体温+	advcl	1	2
train-s3181		advcl	0	1
train-s3181	冬天+每年+其+	root	2	4
train-s3182	并非+剑齿虎+的+	advcl	2	4
train-s3182	它+但+可能+	root	3	4
train-s3182	趋同+的+	acl:relcl	2	3
train-s3182	关系+因+而+外形+类似+的+	xcomp	3	7
train-s3183	美洲+南+	advcl	1	3
train-s3183		advcl	0	1
train-s3183	遗骸+它们+的+主要+都是+阿根廷+	root	4	7
train-s3184	者+试+被+又+为+试+被+	root	4	8
train-s3184	常+于+研究+学+心理+科学+神经+医学+和+的+	advcl	3	11
train-s3184		acl	0	1
train-s3184	词+一+通常+人员+在+的+	parataxis	3	7
train-s3184	实验+某些+科学+时+	xcomp	2	5
train-s3184	被+的+	acl:relcl	2	3
train-s3184	或者+被+	conj	2	3
train-s3184	被+的+	acl:relcl	2	3
train-s3184	如果+是+	xcomp	2	3
train-s3184	则+动物+实验+	parataxis	2	4
train-s3185		acl	0	1
train-s3185	的+	acl:relcl	1	2
train-s3185	女性+生活+社会+	ccomp	2	4
train-s3185	世纪+20+发生+由于+大战+次+第一+世界+的+同时+裙子+也+为+形+短裙+	root	7	16
train-s3185	于+活动+的+	acl:relcl	3	4
train-s3186	状况+物种+该+的+保护+被+为+	root	3	8
train-s3186		xcomp	0	1
train-s3187	但+他们+多数+是+伏尔加+鞑靼+	root	6	7
train-s3187	300000+	parataxis	1	2
train-s3187		acl	0	1
train-s3188	色彩+图案+西兰卡普+的+	root	1	5
train-s3188	纹理+	parataxis	1	2
train-s3188	一般+为+类+三+图案+自然+物象+图案+几何+图案+和+文字+	parataxis	3	13
