sent_id	clause_text	lds_n	word_n
train-s2895	之中+	1	1
train-s2895	在+阶层+在+元代+的+社会+地位+人+色目+的+人+蒙古+人+汉+南人+和+	8	16
train-s2895	之下+	1	1
train-s2895	之上+	1	1
train-s2896	是+建筑+该馆+的+	2	4
train-s2896	由+	1	1
train-s2896	设计+师+荷兰+建筑+雷姆+库哈斯+	3	6
train-s2897	上+课程+各种+时+	3	4
train-s2897	到+会+需要+建筑+各个+	3	5
train-s2897	下来+学生+天+一+	2	4
train-s2897	使用+会+到+设施+校园+整个+的+	3	7
train-s2898	发现+日出+前+机+军+日+侦察+次+多+舰队+军+美+	5	12
train-s2898	掌握+但+军+美+仍+未+动向+军+日+	5	9
train-s2899	司令+由于+海尔赛+为+舰队+第三+	4	6
train-s2899	更名+故+编队+快速+航空+母舰+亦+为+舰队+第38+特遣+TF38+	7	12
train-s2900	达+数+军+美+当日+出击+架次+1,378+	4	8
train-s2900	损失+只+飞机+架+48+	2	5
train-s2901	进入+轨迹+号+伽利略+的+运行+次+两+带+行星+小+	4	11
train-s2902	观测+地球+从+的+	1	4
train-s2902	归类+结果+根据+光谱+测量+星+艾女+于+行星+型+S+小+	6	12
train-s2903	撞击+	1	1
train-s2903	分解+由于+物+喷射+会+很快+被+	6	7
train-s2903	推论+所以+	1	2
train-s2903	是+部分+这些+表面+的+的+	4	6
train-s2903	产生+最近+	1	2
train-s2903	由+或是+	1	2
train-s2903	撞击+	1	1
train-s2903	带到+而+表面+	1	3
train-s2904	初+	1	1
train-s2904	作+年+在+1993+星+对+艾女+了+观测+许多+	5	10
train-s2904	进+步+一+	2	3
train-s2904	确定+轨道+公转+	2	3
train-s2904	绕+星+艾女+太阳+的+	2	5
train-s2904	掠过+号+伽利略+时+	1	4
train-s2904	减小+站+美国+海军+台+天文+弗拉格斯塔夫+台+及+岭+橡树+天文+并+误差+将+位置+其+的+公里+从+78+到+公里+60+	14	24
train-s2905	尊崇+则+先知+穆罕默德+哈里发+及+任+前+两+阿布+伯克尔+欧麦尔+本+赫塔卜+	6	14
train-s2905	认为+	1	1
train-s2905	时代+时期+他们+执政+是+伊斯兰+的+理想+最+	5	9
train-s2905	认为+派+艾巴德+	2	3
train-s2905	上+	1	1
train-s2905	具备+哈里发+之后+的+信仰+在+品德+和+个人+不+资格+领袖+穆斯林+的+	8	14
train-s2906	解梦+	1	1
train-s2906	用+人+埃及+古+来+的+	2	6
train-s2906	了解+	1	1
train-s2906	使+如何+	1	2
train-s2906	健康+身体+	1	2
train-s2906	一+也是+方法+之+	3	4
train-s2907	检验+被+出+	1	3
train-s2907	使用+禁药+	1	2
train-s2907	禁赛+球季+年+2010+沃奎兹+被+联盟+大+比赛+场+50+	5	11
train-s2908	间+	1	1
train-s2908	了解+此+因+交情+她+成员+和+公会+其余+多数+的+不+并+容易+	10	14
train-s2909	离开+公司+卡夫+	2	3
train-s2909	工作+年+20多+的+	3	4
train-s2909	转任+年+2004+罗森费尔德+长+公司+旗下+百事+公司+的+Frito-Lay+的+执行+	7	13
train-s2909	管理+部门+额+销售+的+零食+	4	6
train-s2909	元+100亿+美+	2	3
train-s2909	内+	1	1
train-s2909	使得+时间+短+就+	2	4
train-s2909	丰厚+公司+获利+	2	3
train-s2910	据说+	1	1
train-s2910	在+印度+	1	2
train-s2910	流行+最近+小说+兰德+的+很+	4	6
train-s2910	在+非洲+的+	2	3
train-s2910	有+并且+读者+趋势+	3	4
train-s2910	增加+逐渐+的+	1	3
train-s2911	表演+她+蓝尼+和+克罗维兹+史提夫+以及+汪达+同台+了+歌曲+如果+Higher+和+Ground+	6	15
train-s2911	没有+你+	1	2
train-s2912	处+那时+我+在+	2	4
train-s2912	需要+我+最+的+	2	4
train-s2912	时期+时期+艰难+最+的+正巧+是+	5	7
train-s2912	说+坦白+	1	2
train-s2912	离开+我+的确+需要+	3	4
train-s2912	越远+	1	1
train-s2912	越好+并且+	2	2
train-s2913	参加+年+2001+她+了+节+Mamaia+音乐+	4	8
train-s2914	到+月+从+2+月+5+	3	6
train-s2914	在+欧洲+全+	2	3
train-s2914	进行+她+了+宣传+巡回+	3	5
train-s2915	河川+是+乡内+主要+最+的+	4	6
train-s2915	发源+溪+头前+坡+于+乡+五峰+部+东南+桧山+西北+	7	11
train-s2915	标高+公尺+2,512+之+	3	4
train-s2916	平方公里+面积+市镇+该+总+7.8+	3	6
train-s2916	时+	1	1
train-s2916	人+人口+年+2009+的+为+69+	5	7
train-s2917	拒绝+	1	1
train-s2917	献议+政府+	1	2
train-s2917	改制+	1	1
train-s2917	收容+青年+更多+	3	3
train-s2917	超龄+因+	1	2
train-s2917	辍学+而+的+	1	3
train-s2917	决定+年+1962+部+董事+并+	4	6
train-s2917	办+中学+独立+	2	3
train-s2918	位+于+城市+美国+第三+大+芝加哥+	4	7
train-s2918	座堂+座堂+芝加哥+圣名+主教+Holy+Name+Cathedral+是+教区+教+天主+芝加哥+总+的+主教+	9	16
train-s2919	中+	1	1
train-s2919	救+意外+在+场+一+交通+蕾妮+被+	5	8
train-s2919	开始+	1	1
train-s2919	约会+	1	1
train-s2919	生活+好上+于是+她+西弗莱德+和+了+人+两+一起+	5	10
train-s2920	女友+是+夏伊+的+前+	3	5
train-s2920	在+她+但是+现在+男+和+个+一+的+一起+了+	7	11
train-s2920	怀孕+并+	1	2
train-s2920	让+出现+她+的+	2	4
train-s2920	苦恼+夏伊+十分+	2	3
train-s2921	有+也+	1	2
train-s2921	指控+人+	1	2
train-s2921	下+	1	1
train-s2921	在+周边+所+投票+	2	4
train-s2921	操纵+集团+芝加哥+带领+在+加恩卡纳+的+期间+于+年+1960+美国+总统+选举+手段+藉+暴力+选举+	11	18
train-s2922	上+	1	1
train-s2922	使用+网路+在+学生+也+可以+馆+数位+图书+	6	9
train-s2923	有+也+各自+收藏+自己+的+	4	6
train-s2923	供给+科系+每个+学生+资源+最多+的+艺术+	4	8
train-s2924	转赴+荷兰+	1	2
train-s2924	发展+	1	1
train-s2924	加盟+月+年+2006+1+卡拉维拿+Omniworld+	4	7
train-s2925	成立+年+1979+航空+芬兰+公司+间+一+附属+航空+	5	10
train-s2925	经营+专门+航线+国内+的+	3	5
train-s2925	持有+并+权+其+60%+拥有+	4	6
train-s2926	成立+年+2001+航空+芬兰+Aero+Airlines+	2	7
train-s2926	设+总部+于+市+爱莎尼亚+塔林+	3	6
train-s2927	一+同时+航空+芬兰+也是+客户+飞机+型+MD-11+的+始发+之+	6	12
train-s2928	下降+版本+在+最新+地位+芬妮+明显+地+了+	5	9
train-s2928	保留+芬迪丝+芬华丝+和+被+	3	5
train-s2929	有+群+芭比+症候+的+	4	5
train-s2929	希望+儿童+	1	2
train-s2929	美丽+可以+尽量+男性+对+显得+	4	6
train-s2929	极端+虽然+比例+芭比+的+身型+	3	6
train-s2929	相信+而且+但+她们+仍然+	4	5
train-s2929	一样+芭比+像+	1	3
train-s2929	美丽+可以+	2	2
train-s2930	投票+	1	1
train-s2930	要求+她+	2	2
train-s2930	补助+法案+对+项+这+预算+更多+	3	7
train-s2930	实现+以+目标+法案+	3	4
train-s2930	设定+原本+的+	1	3
train-s2931	涵盖+法案+也+了+补助+对+研究+海洋+科学+保育+海洋+动物+发展+沿海+领域+的+	11	16
train-s2931	等+	1	1
train-s2932	反对+鲍克瑟+	1	2
train-s2932	限制+管道+	2	2
train-s2932	堕胎+的+	1	2
train-s2932	例如+限制+对于+手术+后期+堕胎+的+规定+以及+	8	9
train-s2932	要求+的+	2	2
train-s2932	通知+父母+	1	2
train-s2933	香蕉+品种+常见+最+的+为+属+芭蕉+的+	5	9
train-s2934	批评+媒体+一些+	1	3
train-s2934	拙劣+技巧+她+的+写作+十分+	3	6
train-s2934	讽刺+Robert+Mundell+也+秀+在+大卫+莱特曼+的+晚间+内容+书+本+这+的+	8	15
train-s2935	在此+之后+	1	2
train-s2935	开始+她+	1	2
train-s2935	约会+人+和+位+另外+一+希腊+船业+继承+Stavros+Niarchos+III+	8	12
train-s2935	到+了+月+年+2006+5+	3	6
train-s2935	告诉+但是+人+芭黎丝+的+发言+Elliot+Mintz+媒体+消息+	5	10
train-s2935	分手+人+他们+两+已经+的+	3	6
train-s2936	栖息+木中+在+沙丘+草地+及+	3	6
train-s2936	抵受+花园葱蜗牛+能够+气候+潮湿+更为+寒冷+及+的+	6	9
train-s2937	有+由于+	1	2
train-s2937	调节+海风+和暖+的+	2	4
train-s2937	温和+气温+当地+冬天+的+比较+	4	6
train-s2938	向+东侧+郡+花坮+的+南侧+和+海+朝鲜+东+海+日本+	6	12
train-s2939	在+各地+世界+	2	3
train-s2939	有+岩+花岗+闪长+都+	3	5
train-s2939	分布+	1	1
train-s2940	表现+那里+在+阿宁+阿尧+金宝+和+分别+都+了+自己+	6	11
train-s2940	使得+	1	1
train-s2940	告白+公主+们+和+士兵+终于+互相+	5	7
train-s2941	发现+后+	1	2
train-s2941	高兴+木兰+也+事+对+这+感到+	5	7
train-s2941	不满+但+将军+李+翔+却+很+感到+	6	8
train-s2942	漂流+到+海边+流屿+	2	4
train-s2942	路过+的+	1	2
train-s2942	求救+她们+娘+向+花月+吴+君如+	4	7
train-s2943	见+此+由+可+	2	4
train-s2943	融合+形态+分子+真实+的+就是+形态+个+那+两+的+	7	11
train-s2943	发出+它+所+的+	2	4
train-s2943	发出+形态+个+该+两+所+的+	3	7
train-s2943	长度+而+波长+波+电磁+就是+平均+	4	7
train-s2944	凭借+电影+Aankhen+	1	3
train-s2944	获得+她+也+了+称赞+人+影评+的+成功+和+票房+的+	9	12
train-s2944	上+	1	1
train-s2945	位+港+苏丹+于+沙漠+	2	5
train-s2945	当中+	1	1
train-s2945	炎热+气候+	1	2
train-s2945	干燥+而+	1	2
train-s2946	纤维+饮食+他们+的+是+高+	4	6
train-s2946	蛋白+低+	1	2
train-s2947	位+于+村+省+山东+市+日照+区+东港+乡+丝山+苏家+	6	12
train-s2947	一+遗址+苏家+是+单位+国+中华+人民+共和+省+山东+文物+保护+之+	9	14
train-s2948	吸引+该区+成功+	2	3
train-s2948	列+名+强+全球+五百+的+	4	6
train-s2948	进入+园区+	1	2
train-s2948	投资+公司+批+一+跨国+	3	5
train-s2949	由+的+	2	2
train-s2949	导演+娄+烨+	2	3
train-s2949	主演+贾+宏声+周+迅+	3	5
train-s2949	电影+河+苏州+是+年+1999+	4	6
train-s2950	规划+已+的+	1	3
train-s2950	区+其中+滨湖+新城+启动+至+北+公路+绕城+高速+	7	10
train-s2950	至+东+南+大堤+太湖+	3	5
train-s2950	至+西+路+旺山+	2	4
train-s2950	园+旺山+工业+	2	3
train-s2950	除外+	1	1
train-s2950	平方公里+面积+总+约+10.05+	3	5
train-s2951	烧毁+群+建筑+年+1860+被+联军+英+法+	5	9
train-s2952	分布+西区+着+塔+北+中+南+三+寺院+和+南部+	6	11
train-s2952	残存+内+壁画+题记+和+文+龟兹+	3	7
train-s2953	捕捞+过度+的+	2	3
train-s2953	造成+的+	2	2
train-s2953	下降+数量+鱼类+	1	3
train-s2953	原因+也是+	2	2
train-s2954	作+为+球员+名+一+历史+级+世界+的+中场+	5	10
train-s2954	上+	1	1
train-s2954	西班牙+	1	1
train-s2954	墨西哥+	1	1
train-s2954	队长+苏格拉底+是+队+巴西+于+杯+年+1982+年+及+1986+世界+的+	10	14
train-s2955	时+	1	1
train-s2955	立下+决心+	1	2
train-s2955	发奋+苏+洵+岁+于+27+	4	6
train-s2955	读书+	1	1
train-s2955	大进+苦读+经过+年+十多+的+学业+	4	7
train-s2956	位+于+镇+省+山东+市+淄博+区+淄川+城南+	5	10
train-s2956	一+墓+苏+秦+是+单位+国+中华+人民+共和+省+山东+文物+保护+之+	10	15
train-s2957	不同+要求+与+国家+其他+的+军队+的+	3	8
train-s2957	是+	1	1
train-s2957	没有+苏联+手+对+狙击+限制+性别+	4	7
train-s2958	人+人口+该地+年+2001+总+17638+	4	7
train-s2958	人+其中+男性+8903+	3	4
train-s2958	人+女性+8735+	2	3
train-s2958	人+人口+岁+0+6+1969+	3	6
train-s2958	人+其中+男+1053+	3	4
train-s2958	人+女+916+	2	3
train-s2958	73.40%+率+识字+	1	3
train-s2958	79.70%+其中+男性+为+	3	4
train-s2958	66.97%+女性+为+	2	3
train-s2959	之外+	1	1
train-s2959	另立+大学+在+立+州+高校+联邦+的+	5	8
train-s2959	后+	1	1
train-s2959	通过+日+年+1854+月+2+7+讨论+经过+关于+性+必要+的+长期+联邦+瑞士+了+法律+	10	18
train-s2959	建立+学校+联邦+理工+的+	4	5
train-s2960	属+物种+其他+的+则+只+于+种+模式+种+两+的+其中+一+	7	14
train-s2961	属+于+范围+本社+JR+道+北海+总部+札幌+的+直辖+	6	11
train-s2961	由+车站+苗穗+	2	3
train-s2961	派驻+道+JR+北海+直接+	3	5
train-s2961	营运+人员+	1	2
train-s2962	平方公里+面积+市镇+该+总+12.44+	3	6
train-s2962	时+	1	1
train-s2962	人+人口+年+2009+的+为+90+	5	7
train-s2963	制作+如果+酒+白+苦艾+酒+或+蓝色+苦艾+的话+	7	10
train-s2963	浓缩+	1	1
train-s2963	装瓶+液+蒸馏+会+被+	4	5
train-s2963	制作+如果+酒+绿+苦艾+	3	5
train-s2963	添加+则+会+色素+天然+人工+或+	5	7
train-s2964	是+酒+许多+的+现代+苦艾+	3	6
train-s2964	采用+工艺+低温+混合+	3	4
train-s2964	生产+	1	1
train-s2965	徽+是+王+英+	2	4
train-s2965	成+徽章+英国+皇家+此+因+也+为+国徽+英国+	5	10
train-s2966	有+城区+所+伦敦+证券+交易+劳埃德+伦敦+银行+以及+英格兰+	7	11
train-s2966	股票+	1	1
train-s2966	债券+与+	1	2
train-s2966	保险+	1	1
train-s2967	越+遂+过+山口+则里拉+	2	5
train-s2967	深入+军+英+岗+亚东+西藏+的+仁青+谷+春丕+地+	6	11
train-s2967	等+	1	1
train-s2968	上+	1	1
train-s2968	获得+	1	1
train-s2968	评鉴+	1	1
train-s2968	通过+会+美国+中部+各州+高等+教育+委员+	7	8
train-s2968	有+且+的+	2	3
train-s2968	进驻+机构+学院+	1	3
train-s2968	一+也是+学校+世界+所+两+之+	5	7
train-s2968	获得+大学+公开+也+认可+部长+美国+教育+会+及+教育+高等+委员+的+	9	14
train-s2969	随+着+	1	2
train-s2969	卷入+英国+战+二+	2	4
train-s2969	中断+年+到+1942+英国+也+了+统治+对+印度+的+殖民+	7	12
train-s2970	以前+	1	1
train-s2970	经历+年+在+1857+印度+也+了+浩劫+场+一+空前+的+	7	12
train-s2970	遭遇+地区+这+一+饥荒+性+毁灭+	3	7
train-s2970	发生+纪录+其中+饥荒+严重+次+大约+25+邦+在+印度+南部+泰米尔纳德+邦+北部+比哈尔+地区+东部+孟加拉+	12	19
train-s2971	中+	1	1
train-s2971	就是+	1	1
train-s2971	进+步+一+	2	3
train-s2971	刺激+了+需求+	2	3
train-s2971	进+步+一+	2	3
train-s2971	回应+大战+在+次+第一+世界+贡献+印度+对+英国+的+重要+并+英国+	9	14
train-s2972	延伸+由于+后来+选民+到+社区+	4	6
train-s2972	成+议员+为+人+利益+当地+印度+组织+政治+的+代言+	6	11
train-s2972	浓厚+意识+宗教+的+	1	4
train-s2973	代表+球队+英格兰+国家+橄榄+	4	5
train-s2973	参加+赛事+各种+国际+球+橄榄+的+	5	7
train-s2973	球队+球队+英格兰+国家+橄榄+是+	5	6
train-s2974	遵守+规定+条约+年+1936+次+第二+伦敦+海军+的+	7	10
train-s2974	限制+	1	1
train-s2974	超过+量+舰+战列+的+标准+排水+不+吨+35000+	5	10
train-s2974	大+口径+主炮+不+于+	2	5
train-s2974	毫米+英寸+14+即+356+	3	5
train-s2974	舰+设计+其+是+典型+的+型+条约+战列+	5	9
train-s2975	是+要求+防护+级+乔治+王+英+五世+装甲+的+设计+	4	11
train-s2975	承受+能+弹+发+一+毫米+381+穿甲+鱼雷+和+枚+一+	7	12
train-s2975	装药+千克+450+的+	3	4
train-s2976	作+为+版本+最大+规模+的+维基+百科+	4	8
train-s2976	加上+	1	1
train-s2976	理解+语+英+全球+在+广+为+人们+	5	8
train-s2976	使用+及+	1	2
train-s2976	吸引+百科+语+英+维基+了+者+许多+使用+者+及+编辑+	6	12
train-s2976	来自+国家+系+非+语+英+的+	4	7
train-s2977	预知+能+未来+	1	3
train-s2977	画画+透过+	1	2
train-s2977	记录+画家+作者+漫画+并+未来+	4	6
train-s2978	持续+天+约+100+	3	4
train-s2978	上+	1	1
train-s2978	最大+历史+近代+抗击+西藏+侵略+外国+规模+的+	5	9
train-s2978	战斗+月+年+1904+4+月+到+7+战+保卫+江孜+是+	7	12
train-s2979	守卫+江孜+的+	2	3
train-s2979	到+抵抗+经+天+3+军+藏+已+了+境地+	5	10
train-s2979	弹尽粮绝+的+	1	2
train-s2980	里+	1	1
train-s2980	是+动作+影片+的+的+	4	5
train-s2980	有+性+韵律+性+和+杂技+	4	6
train-s2980	有关+而+故事+一般+刺客+与+杀手+或+其他+合约+	8	10
train-s2981	有+	1	1
train-s2981	认为+律师+	1	2
train-s2981	侵犯+皮+苹果+了+权+iPod+touch+的+著作+权+和+iPhone+的+专利+	7	14
train-s2982	讲+传统+从+来+	2	4
train-s2982	使用+工序+道+这+是+的+	2	6
train-s2982	磨槽+是+圆形+	2	3
train-s2982	转动+通过+石+研磨+	2	4
train-s2982	磨坊+或者+果酒+	2	3
train-s2982	完成+来+的+	1	3
train-s2983	有名+饮料+爱尔兰+的+也+很+	4	6
train-s2983	传统+而且+非常+	2	3
train-s2984	加+当+了+糖+水果+和+后+	4	7
train-s2984	经过+发酵+次+二+	2	4
train-s2984	上升+成分+酒精+	1	3
train-s2985	邀请+年+在+2008+范+俊业+被+电视+无线+	5	9
train-s2985	成+为+嘉宾+节目+一+奥运+的+	4	7
train-s2985	参与+并且+演出+	1	3
train-s2986	获+年+后+在+1987+徐+范+丽泰+再度+	5	9
train-s2986	擢升+为+院长+理工+学院+助理+	4	6
train-s2986	获+因为+	1	2
train-s2986	委任+为+主席+教育+统筹+会+委员+	4	7
train-s2986	免+为+冲突+利益+	2	4
train-s2986	离开+年+到+1990+而+学院+理工+	4	7
train-s2987	层+车站+为+地下+两+	4	5
train-s2987	层+层+地下+一+为+站厅+	4	6
train-s2987	层+层+地下+二+为+站台+	4	6
train-s2988	欺+被+楚国+所+	3	4
train-s2988	求救+蔡+昭侯+于+晋国+	3	5
train-s2989	末+	1	1
train-s2989	成+书+在+集+第一+火掌+为+了+战士+火心+	5	10
train-s2990	开始+故事+梦+于+场+一+	4	6
train-s2990	做+家猫+大+月+个+六+的+罗斯提+的+	3	9
train-s2990	在+森林+	1	2
train-s2990	狩猎+的+	1	2
train-s2990	倒入+饲料+猫+盆子+的+	2	5
train-s2990	吵醒+而+后+被+声音+	4	5
train-s2990	走到+家外+	1	2
train-s2990	看+于是+罗斯提+森林+	3	4
train-s2991	外+	1	1
train-s2991	捐献+年+1955+荣+毅仁+梅园+将+别墅+除+乐农+给+国家+	6	12
train-s2992	发现+研究+对于+差异+种+这+的+人们+	4	8
train-s2992	具有+活性+相同+的+	3	4
train-s2992	具有+分子+往往+特征+相同+的+某些+	4	7
train-s2993	设+总部+在+阿姆斯特丹+	2	4
train-s2993	由+行长+	1	2
train-s2993	指定+皇室+	1	2
train-s2994	街道+为+中国+省+湖南+市+浏阳+下辖+	5	8
train-s2994	乡+为+原+荷花+	3	4
train-s2994	合并+	1	1
train-s2994	设立+荷花+乡+和+牛石+年+于+1995+	6	8
train-s2995	上+	1	1
train-s2995	意味+这+基本+着+	3	4
train-s2995	提供+运输+军需+食品+住房+心理+医疗+和+	5	8
train-s2996	效力+法格拿+现+IPark+K+联赛+球队+釜山+	6	8
train-s2997	成立+国+中华+人民+共和+后+	3	6
train-s2997	历属+莆+仙+县+两+区+福建+第五+行政+督察+专区+晋江+专区+闽侯+地区+莆田+	10	16
train-s2998	获得+年+1947+她+奖+维也纳+科学+荣誉+	5	8
train-s2998	院士+是+院+奥地利+科学+的+位+第一+科学+女+	6	10
train-s2998	获得+她+学位+个+多+大学+的+荣誉+博士+	6	9
train-s2999	如同+	1	1
train-s2999	如+先驱+其他+许多+学+物理+核+的+奥托+哈恩+爱因斯坦+和+	5	12
train-s2999	性+观点+她+对+武器+核+的+是+非常+批评+的+	8	11
train-s3000	表明+日+年+2009+月+7+3+裴林+	4	8
train-s3000	辞去+将+职务+州长+州+阿拉斯加+的+	3	7
train-s3000	辞职+日+26+正式+	2	4
train-s3001	在+郡艾塞克斯+部+英国+英格兰+东南+的+	5	7
train-s3001	出生+莎拉+凯恩+	2	3
train-s3001	记者+父母+都是+日报+	3	4
train-s3001	有+并且+信仰+很深+的+基督+宗教+	4	7
train-s3002	在+柏林+	1	2
train-s3002	观看+年+1902+史特劳斯+了+演出+版本+莎乐美+王尔德+的+戏剧+的+	6	12
train-s3002	开始+次年+便+了+创作+该剧+的+	4	7
train-s3003	品牌+莎莉+Sara+Lee+是+食物+数量+一定+冷冻+包装+的+	6	11
train-s3003	多谢+口号+在+亚+东南+广告+是+莎莉+您+	5	9
train-s3004	有+家庭+	1	2
train-s3004	有+母亲+	1	2
train-s3004	有+妻室+	1	2
train-s3004	过+他+着+生活+艰苦+的+躬耕+	4	7
train-s3005	倚天+	1	1
train-s3005	中+	1	1
train-s3005	人物+莫+声谷+是+小说+金庸+记+屠龙+的+	6	9
train-s3006	第28+排名+她+的+WTA+生涯+最高+打+单+为+	6	10
train-s3006	日+年+2012+月+2+27+	3	6
train-s3007	辖有+县+个+6+	2	4
train-s3007	有+区+莫里亚+共+市镇+个+55+	3	7
train-s3008	进入+他+阿尔及尔+通过+西班牙+和+军中+将军+亨利+吉拉德+的+	7	11
train-s3009	选举+在+之后+	1	3
train-s3009	取代+乔治+蓬皮杜+	1	3
train-s3009	成+他+为+了+总理+个+一+过渡+政府+	6	9
train-s3009	雅克+年+第二+者+他+的+继任+是+沙邦+戴尔马+	5	10
train-s3010	担任+战后+他+曾+大使+国+多+开罗+年+1950+1954+至+北约+年+1954+华盛顿+1955+1956+到+波恩+和+1956+1958+到+	14	24
train-s3011	以前+	1	1
train-s3011	存在+元年+在+唐+文德+年+888+就+已+	6	9
train-s3011	层+当时+为+5+	3	4
train-s3011	进行+年+北宋+乾德+四+年+966+清代+和+都+了+重建+	7	12
train-s3011	改+窟檐+座+这+并+为+层+4+	3	8
train-s3012	发展+窟+莫高+的+	1	4
train-s3012	时期+隋+唐+是+全盛+	3	5
train-s3012	有+洞窟+现存+个+300多+	2	5
train-s3013	通往+街+条+这+城门+从+市场+Spittel+	3	8
train-s3014	在+店+车+自行+	2	4
train-s3014	里+	1	1
train-s3014	摆弄+天+一+威尔伯+百无聊赖+地+纸盒+小+	5	8
train-s3014	用+的+	2	2
train-s3014	包装+来+内胎+车+自行+	2	5
train-s3015	设计+公司+自行+的+	2	4
train-s3015	R1+为+	1	2
train-s3015	机+机+台+第一+发动+也是+美国+全+台+第一+成功+的+动力+高+星形+发动+	9	16
train-s3016	乘+号+花+月+五+Mayflower+	2	6
train-s3016	出发+	1	1
train-s3016	赴+年+1620+他们+大陆+新+New+World+	4	8
train-s3017	发现+次+第一+蛇种+此+	2	5
train-s3017	是+虽然+	2	2
train-s3017	在+莽山+	1	2
train-s3017	之上+	1	1
train-s3017	栖息+但+它们+其实+同样+区域+在+附近+	6	8
train-s3018	联络+年+1989+年+至+2000+嘉木扬+图布丹+	5	8
train-s3018	投资+家+企业+陆续+币+元+160万+人民+	4	8
train-s3018	重建+堂+大经+殿+东侧+殿+西侧+殿+金刚+庙仓+厨房+住房+喇嘛+	8	13
train-s3019	开始+日+年+2011+月+7+3+的+	3	8
train-s3019	以+	1	1
train-s3019	以上+	1	1
train-s3019	起端+者+位+百+的+初赛+参赛+为+	5	8
train-s3019	进行+赛事+人+华+星光+大道+届+第一+竞赛+	6	9
train-s3019	不一+内容+的+	1	3
train-s3020	例如+	1	1
train-s3020	受到+同时+上升+海+平面+沉水+作用+及+冰河+下蚀+	6	10
train-s3020	产生+地形+峡湾+而+现象+退夷+	3	6
train-s3021	发现+未+	1	2
train-s3021	大+因为+通常+速率+板块+抬升+于+速率+侵蚀+	5	9
train-s3022	贡献+因为+巴格曼+在+学+理论+物理+的+杰出+	7	9
train-s3022	授予+年+1988+学会+德国+物理+他+荣誉+最高+奖章+马克斯+普朗克+	7	12
train-s3023	有+很+天份+的+	2	4
train-s3023	者+是+位+一+钢琴+演奏+	4	6
train-s3023	合奏+时候+休闲+巴格曼+常常+爱因斯坦+与+们+及+同事+音乐+莫扎特+巴赫+和+的+室内+	11	16
train-s3024	失效+在+护照+他+的+前+天+两+	4	8
train-s3024	得到+幸运+很+地+终于+了+签证+	3	7
train-s3025	学校+初期+校名+为+华夏+农业+专科+	6	7
train-s3025	科+科系+主要+的+为+类+农业+	4	7
train-s3025	有+并+学制+部+日间+制+年+五+部+专科+一+	5	11
train-s3026	学校+为+华夏+工业+专科+	4	5
train-s3026	改制+年+2004+为+学院+技术+	2	6
train-s3026	设有+前身+目前+共+部+制+年+四+大学+部+制+年+二+大学+部+制+年+五+专科+部+制+年+二+专科+部+与+进修+	13	27
train-s3027	合并+日+韩+后+	2	4
train-s3027	等+	1	1
train-s3027	册封+亲王+义+李+堈+李+以及+键+李+鍝+宗室+朝鲜+王朝+也+被+为+公爵+	8	17
train-s3028	内+	1	1
train-s3028	知道+演员+乐园+的+亦+可以+系统+透过+此+名字+客人+的+	9	12
train-s3028	使+	1	1
train-s3028	相称+他们+可以+客人+向+个别+名字+以+	5	8
train-s3029	起+	1	1
train-s3029	执行+月+自+年+2008+12+局+捷运+未+仍+过+抽检+次+一+行李+	7	15
train-s3030	实施+要是+的话+	1	3
train-s3030	间+	1	1
train-s3030	新增+站+绿带+Greenbelt+站+至+法兰克尼亚+春田+的+	5	9
train-s3030	变成+模式+营运+可能+路线+条+一+新+	4	8
train-s3031	是+公司+华纳+独立+电影+	3	5
train-s3031	成立+月+在+年+2003+8+	3	6
train-s3031	发行+的+	1	2
train-s3031	爱+电影+部+第一+是+年+2004+的+在+巴黎+日落+时+Before+Sunset+	8	14
train-s3032	发表+日+年+2006+月+5+20+经理+前+华视+副+总+朱+立熙+网站+在+其+贪心+一时+	10	19
train-s3032	未深+涉世+	1	2
train-s3033	称+文+一+	1	3
train-s3033	带+女儿+其+	2	3
train-s3033	到+华视+	1	2
train-s3033	关说+中旬+年+2004+月+11+叔叔+赵+建铭+的+赵+福来+	6	12
train-s3033	让+朱+立熙+	2	3
train-s3033	工作+女儿+赵+福来+的+部+在+华视+新闻+	6	9
train-s3033	打+也+电话+	1	3
train-s3033	给+他+	1	2
train-s3033	要+当时+助理+经理+华视+总+江+霞+的+特别+洪+维健+	6	12
train-s3033	安排+他+部+在+新闻+随便+职位+个+一+	5	9
train-s3033	可以+都+	1	2
train-s3034	宣布+日+年+2013+月+9+11+马萨+推特+在+自己+的+	7	12
train-s3034	车队+年+2014+自己+将+不+再+为+法拉利+	7	9
train-s3035	没有+赛季+2011/12+战术+由于+球队+原因+和+伤病+库迪尼奥+并+	7	11
train-s3035	得到+机会+太多+出场+	3	4
train-s3036	出生+	1	1
train-s3036	胎+月+年+2008+10+小孩+为+胞+双+	5	9
train-s3037	起+	1	1
train-s3037	担任+卡斯特罗+年+1961+书记+古巴+社会+主义+革命+党+统一+第一+	9	12
train-s3038	收录+版本+室+录音+于+王+靖雯+	2	7
train-s3039	展出+被+的+	1	3
train-s3039	有+还+标本+狮+河+察沃+食人+的+	4	8
train-s3039	杀害+期间+年+1898+建筑+铁路+肯亚+乌干达+了+人+135+的+	7	12
train-s3040	在+韩国+的+	2	3
train-s3040	人+裴+勇俊+是+菲诗+小铺+主要+代言+	6	8
