sent_id	word_sound	character_token_n	sound_n
n01144041	['ni', 'xie']	2	5
n01144041	['xi#', 'nan', 'h#']	3	8
n01145008	['y#', 'xjəŋ']	2	6
n01145008	['coŋ', 'l#']	2	5
n01145012	['kuaŋ', 'huan', 'jie']	3	11
n01145012	['pi', 'di']	2	4
n01145015	['$uaŋ', 'yi']	2	6
n01145015	['zoŋ', 'jian']	2	7
n01145015	['ya', 'li', 'haŋ', 'de', 'luo']	5	12
n01145015	['gaŋ', 'sa', 'l#', 'si']	4	9
n01145015	['an', 'na', 'ya']	3	6
n01145015	['$aŋ', 'yan']	2	6
n01145015	['h#', '$i', 'ji']	3	6
n01145028	['$i', 'ɥæn', '$e']	3	7
n01145028	['a', 'na', 'ya']	3	5
n01145034	['neŋ', 'g#']	2	5
n01145034	['wan', 'jiu']	2	6
n01145034	['xin', 'xjəŋ', '$i']	3	9
n01145034	['xin', '$uan', 'toŋ']	3	10
n01145034	['ji', 'h#']	2	4
n01146046	['ri', 'ben']	2	5
n01146046	['ji', 'y#']	2	4
n01146046	['wan', '$eŋ']	2	6
n01146046	['ci', 'fu', 'xian']	3	8
n01147026	['pjəŋ', 'jie']	2	7
n01147026	['s#', '$e']	2	4
n01147026	['men', 'pi#']	2	6
n01147026	['yin', 'ɥe', 'hui']	3	8
n01147085	['ya', 'si']	2	4
n01147085	['ma', 't#']	2	4
n01147085	['s#', 'd#']	2	4
n01147085	['jjəŋ', 'que']	2	7
n01147087	['da', 'faŋ']	2	5
n01147087	['yi', 'c#']	2	4
n01147087	['jue', 'jia']	2	6
n01147087	['$i', 'jian', 'duan']	3	10
n01148029	['tui', 'doŋ']	2	6
n01148029	['g#', 'l#']	2	4
n01148029	['meŋ', 'huan']	2	7
n01148029	['man', 'gu']	2	5
n01148029	['da', 'jjəŋ', 'du']	3	8
n01149002	['yiŋ', '$i']	2	5
n01149002	['$en']	1	3
n01149002	['pjəŋ', 'raŋ']	2	7
n01149002	['zui', '$en']	2	6
n01149002	['ji#', 'toŋ']	2	6
n01149027	['hen', '$#']	2	5
n01150007	['$eŋ', '$e']	2	5
n01150007	['si', '$e']	2	4
n01150007	['qi#', 'liaŋ']	2	7
n01150007	['jie', 'xian']	2	7
n01150031	['yin', 'du', 'ren']	3	8
n01150031	['yan', '$oŋ']	2	6
n01150031	['nian', 'l#']	2	6
n01150042	['hu', 'an']	2	4
n01150042	['ka', 'luo', 'si']	3	7
n01150042	['sa', 'la', 'si']	3	6
n01150042	['w#', 'bi#']	2	5
n01150042	['kan', 'l#']	2	5
n01150042	['di#', 'su']	2	5
n01150042	['han', 'yi']	2	5
n01150051	['yi', 'gu']	2	4
n01150051	['ji', 'yi']	2	4
n01150051	['$i', '$oŋ']	2	5
n01150051	['xian', 'huo']	2	7
n02002007	['jjəŋ', '$a', 'men']	3	9
n02002007	['xjəŋ', 'qi']	2	6
n02002007	['z#', '$en']	2	5
n02004007	['$a', 'te', 'a', 'la', 'bwo', 'guo']	6	13
n02004007	['guo', 'waŋ']	2	6
n02004007	['sa', 'l#', 'man']	3	7
n02004007	['jian', 'guan', 'ju']	3	10
n02004007	['ju', '$aŋ']	2	5
n02004007	['mu', 'han', 'mwo', 'de']	4	10
n02004007	['jie', 'deŋ']	2	6
n02004007	['d#', 'ti']	2	4
n02004007	['$eŋ', 'tan']	2	6
n02004007	['l#', '$#']	2	4
n02006006	['huaŋ', 'jin']	2	7
n02006006	['xiaŋ', '$i']	2	6
n02006006	['xi#', 'm#']	2	5
n02006006	['ji', '$i', 'yi']	3	6
n02007010	['qiu']	1	3
n02007010	['$uaŋ', 'xia']	2	7
n02007010	['zu', 'xie']	2	5
n02007010	['jin', 'qiu']	2	6
n02007010	['ji', 'lu']	2	4
n02011003	['jie', 'ji', 'ka']	3	7
n02011003	['#', 'sen']	2	4
n02011003	['tui', 'xiu']	2	6
n02011003	['si', 'di#']	2	5
n02011003	['paŋ']	1	3
n02011003	['xiu', '$#', 'paŋ', 'guan']	4	12
n02011018	['ke', 'neŋ', 'xjəŋ']	3	9
n02016006	['jiu', 'kuan']	2	7
n02017008	['y#', 'yan']	2	5
n02017008	['jian', 'pan']	2	7
n02017008	['$aŋ', 'faŋ']	2	6
n02017008	['ti#']	1	3
n02017008	['$#', '$#']	2	4
n02017008	['$u', 'koŋ']	2	5
n02017008	['pjəŋ', 'ti#']	2	7
n02022015	['yaŋ']	1	3
n02022015	['zuo', 'jia']	2	6
n02024008	['rui', 'dian']	2	7
n02024008	['fan', '$i', 'qi']	3	7
n02024008	['xia', 'di']	2	5
n02024008	['xjəŋ', 'z#']	2	6
n02027007	['pa', 'ke']	2	4
n02027007	['e', 'guo']	2	4
n02027007	['an', 'quan', 'ju']	3	8
n02027007	['te', 'goŋ']	2	5
n02027007	['huo', 'ɥe']	2	5
n02027019	['xuan', 'bu']	2	6
n02027019	['he', 'toŋ']	2	5
n02027019	['zan', 'tjəŋ']	2	7
n02027021	['$eŋ', 'xi#']	2	6
n02027021	['ti#', 'jian']	2	7
n02027021	['jia', 'ru']	2	5
n02027021	['b#', 'ɥe']	2	4
n02027021	['$e', '$u']	2	4
n02027021	['jun', 'dui']	2	6
n02027021	['$e', 'xi#']	2	5
n02027021	['$i', 'c#']	2	4
n02027021	['$i', 'xjəŋ']	2	6
n02031071	['tu', 'er', 'qi']	3	6
n02031071	['ci', '$i']	2	4
n02032022	['dui', 'w#']	2	5
n02032022	['$en', 'fu']	2	5
n02032022	['jie', 'g#']	2	5
n02032022	['zi', 'man']	2	5
n02032022	['jjəŋ', 'yiŋ']	2	7
n02033063	['ku', 'en']	2	4
n02033063	['y#', 'y#', 't#']	3	6
n02033113	['$#', 'b#']	2	4
n02033113	['$i', 'xun']	2	5
n02033113	['xian', 'jin', 'liu']	3	10
n02033113	['ɥe', 'fen']	2	5
n02033113	['pwo', '$an']	2	6
n02033113	['w#', 'ji']	2	4
n02034018	['mwo', 'huan']	2	7
n02034018	['feŋ', 'qin']	2	6
n02034018	['z#', 'qi']	2	4
n02034018	['re', 'qu']	2	4
n02034018	['tu', 'd#']	2	4
n02034018	['gu#', '$#']	2	5
n02036018	['bwo', 'yi']	2	5
n02036018	['si', 'te']	2	4
n02036018	['ju', 'ti']	2	4
n02038007	['xi', 'meŋ']	2	5
n02038007	['pwo', 'jiu']	2	6
n02038007	['w#', 'xian']	2	6
n02038007	['jun', 'yiŋ']	2	6
n02038007	['du', 'zi']	2	4
n02038007	['tan', 'suo']	2	6
n02040023	['gui', 'hua', 'qu']	3	8
n02040023	['$an', 'ju']	2	5
n02040023	['ljəŋ', 'yu']	2	6
n02041014	['mwo', 'xjəŋ']	2	7
n02041014	['tjəŋ', '$i']	2	6
n02042005	['qun']	1	3
n02042005	['ya', 'zi']	2	4
n02042026	['kuan']	1	4
n02042026	['ben', 'ji']	2	5
n02042026	['$eŋ', 'xu']	2	5
n02042026	['yu', '$wən']	2	6
n02042026	['yiŋ', 'de']	2	5
n02042026	['$u', 'b#', 'wan']	3	7
n02042026	['m#', 'jia']	2	5
n02042028	['mi#', '$oŋ']	2	6
n02044008	['ke', 'b#', 'er']	3	6
n02044008	['s#', 'ji']	2	4
n02044009	['waŋ', 'qiu']	2	6
n02044009	['goŋ', 'k#', 's#']	3	7
n02044009	['hoŋ', 'doŋ']	2	6
n02044009	['can', 's#', '$e']	3	7
n02044009	['xi#', 'w#', 'lian', 'mu', 'si']	5	13
n02044009	['ban', 'jue', 's#']	3	8
n02048002	['di', 'kaŋ']	2	5
n02048002	['n#', '$oŋ']	2	5
n02050052	['nan', 'ren']	2	6
n02050052	['yiŋ', 'fu']	2	5
n02052023	['ji', 'du', 'ji#']	3	7
n02052023	['ji', 'du']	2	4
n02052023	['an', 'xi']	2	4
n02052023	['qian', 'ru']	2	6
n02052023	['$i', 'hui', 'yan']	3	8
n02052023	['fen', 'mu']	2	5
n02056019	['xuan', '$uan']	2	8
n02056019	['mjəŋ', 'que']	2	7
n02058056	['jun', 'te']	2	5
n02058056	['bu', 'lv', 'yin']	3	7
n02058056	['$i', 'f#', '$i']	3	6
n02058056	['qin', 'qi']	2	5
n02066010	['$ui', 'hui']	2	6
n02066010	['di#', '$a', '$e']	3	7
n02066010	['la', 'li']	2	4
n02066010	['wan', 'si']	2	5
n02066010	['mjəŋ', 'jjəŋ']	2	8
n02066010	['$#', 'kan']	2	5
n02066010	['que', 'xin']	2	6
n02066010	['jia', '$i', 'ɥæn']	3	8
n02066010	['pwo', 'jiaŋ']	2	7
n02066010	['$en', 'ru']	2	5
n02066010	['h#', 'di']	2	4
n02066011	['$oŋ', '$aŋ']	2	6
n02066011	['tan', 'saŋ', 'ni', 'ya']	4	10
n02066011	['bwo', 'yin']	2	6
n02066011	['$uo', 'lu']	2	5
n02066011	['jin', 'yi']	2	5
n02066011	['de', '$u']	2	4
n02066011	['xin', 'jie', 'lwən']	3	10
n02068010	['ba', 'luo', 'zuo']	3	8
n02068015	['di#', 'li']	2	5
n02068015	['yin', 'qi']	2	5
n02068015	['xuan', 'ran', 'da', 'bwo']	4	12
n02069039	['d#', 'bu']	2	4
n02069039	['$ua']	1	3
n02069039	['#', 'da']	2	3
n02073024	['#', 'en']	2	3
n02073024	['ha', 'li', 'li']	3	6
n02073024	['ji#', 'yi']	2	5
n02073024	['di', 'dui']	2	5
n02073024	['p#', 'xi']	2	4
n02073024	['qin', 'mi']	2	5
n02074009	['daŋ', 'qian']	2	7
n02074009	['$aŋ', 'fu']	2	5
n02074009	['$e', 'mian']	2	6
n02074009	['li', 'qi']	2	4
n02075020	['#', 'er', 'duo', 'an']	4	8
n02075020	['guo', 'duo']	2	6
n02075020	['li', 'jie']	2	5
n02076003	['neŋ', 'ɥæn', '$u']	3	8
n02076003	['zoŋ', 'gan', '$i']	3	8
n02076003	['a', 'de', 'nan']	3	6
n02076003	['a', 'mjəŋ']	2	5
n02076003	['feŋ', 'li']	2	5
n02076003	['fa', 'dian']	2	6
n02076003	['$e', 'b#']	2	4
n02078004	['ya', '$#']	2	4
n02078004	['liaŋ', 'h#']	2	6
n02078004	['li', 'ji']	2	4
n02078011	['fan', 'roŋ']	2	6
n02078011	['z#', 'yu']	2	4
n02078011	['bu', '$wən']	2	6
n02079042	['l#', 'lu', 'ka', 'si']	4	8
n02079042	['ke', 'la', 'na', 'he']	4	8
n02079042	['yin', 'ren', '$u', 'mu']	4	10
n02081019	['fan', 'n#']	2	5
n02081019	['ji', 'xiaŋ']	2	6
n02081019	['xi#', '$i']	2	5
n02081019	['de', 'xin', '$e']	3	7
n02081019	['$aŋ', 'pian']	2	7
n02081019	['zuo', 'pin']	2	6
n02081019	['fu', '$i', 'quan']	3	8
n02081019	['$eŋ', 'ɥæn']	2	6
n02081019	['ji', 'huo']	2	5
n02082017	['wu', 'ran', 'wu']	3	7
n02082017	['$aŋ', 'h#']	2	5
n02082017	['xi#', 'h#', 'zi']	3	7
n02082017	['fa', 'yu']	2	4
n02082017	['qjəŋ', '$#', 'nian']	3	10
n02082017	['da', 'n#']	2	4
n02082017	['$aŋ', 'qi']	2	5
n02082017	['swən', '$aŋ']	2	7
n02083054	['guo', 'jia', 'ji']	3	8
n02083054	['yi', '$an']	2	5
n02083054	['lie']	1	3
n02083054	['bu', 'zu', 'w#', 'qi']	4	8
n03001007	['ke', 'mi']	2	4
n03001007	['feŋ']	1	3
n03001019	['dui', '$#']	2	5
n03001023	['$#', 'xi#']	2	5
n03001023	['wu', 'qi']	2	4
n03001030	['liu', '$eŋ']	2	6
n03001030	['jiaŋ', 'hua']	2	7
n03002003	['xuan', '$u']	2	6
n03002003	['nv']	1	2
n03002010	['pian']	1	4
n03002010	['da', 'lu']	2	4
n03002010	['er', '$i']	2	4
n03002010	['guan', 'xi']	2	6
n03002010	['g#', 'jin']	2	5
n03002010	['yu', 'di']	2	4
n03003025	['yi', 'si', 'lan']	3	7
n03003025	['$eŋ', 'yi']	2	5
n03003025	['b#', '$#', 'p#']	3	6
n03003025	['ju', 'jue']	2	5
n03003036	['yi', 'ɥæn', 'pi#']	3	8
n03004003	['$eŋ', 'ge', 'daŋ']	3	8
n03004003	['jia', 'loŋ']	2	6
n03004003	['ti#', 'ɥe']	2	5
n03005007	['h#', '$e']	2	4
n03005007	['jian', 'du']	2	6
n03005007	['daŋ', 'n#']	2	5
n03005007	['$u', 'xuan']	2	6
n03005007	['rui', 'qi', 'da']	3	7
n03005007	['da', 'li']	2	4
n03005007	['ni', 'gu', 'la', 'si']	4	8
n03005007	['sa', 'ke', 'qi']	3	6
n03005025	['qian', 'si', 'fa', 'bu']	4	10
n03005025	['qian', 'ze']	2	6
n03005025	['bu', 'li', 'si']	3	6
n03005025	['#', 'er', 'te', 'fu']	4	7
n03005025	['fa', 'xi', 'si']	3	6
n03005025	['n#', '$eŋ']	2	5
n03005025	['b#', 'tu']	2	4
n03006003	['jin', '$i']	2	5
n03006003	['xian', 'du']	2	6
n03006008	['ji', 'bian']	2	6
n03006008	['jie', 'jue']	2	6
n03006016	['wu', 'pin']	2	5
n03006016	['ban', 'goŋ', '$uo']	3	9
n03006028	['fa', 'guo']	2	5
n03006028	['goŋ', 'ren']	2	6
n03006028	['li', 'liaŋ']	2	6
n03006028	['zoŋ', 'goŋ', 'hui']	3	9
n03006028	['$#', 'ce']	2	4
n03006028	['han', 'g#']	2	5
n03006028	['ji', 'la', 'de']	3	6
n03006028	['zi', 'xun']	2	5
n03006034	['$i', 'djəŋ']	2	6
n03007003	['ke', 'hu', 'jia']	3	7
n03007003	['lu', 'tu']	2	4
n03007003	['b#', 'han']	2	5
n03007006	['ti', 'ji#']	2	5
n03007006	['$aŋ', 'su']	2	5
n03007009	['ji', 'suan']	2	6
n03007009	['k#', '$u']	2	4
n03007009	['reŋ', 'ran']	2	6
n03007009	['k#', 'lv']	2	4
n03007011	['zuo', 'y#']	2	5
n03008011	['t#', 'lu']	2	4
n03009006	['wen', 'jian']	2	7
n03009006	['d#', 'l#']	2	4
n03009011	['yi', 'an']	2	4
n03009011	['$u', 'ma']	2	4
n03009011	['xiaŋ', 'xi']	2	6
n03009011	['jian', '$a']	2	6
n03010012	['f#', 'jia', 'luo', 'b#']	4	10
n03010012	['$uo', 'fa']	2	5
n03010012	['$eŋ', '$u']	2	5
n03010012	['goŋ']	1	3
n03010012	['an', 'b#']	2	4
n03010019	['mjəŋ', '$eŋ']	2	7
n03010019	['t#', 'h#']	2	4
n04001002	['di', 'na']	2	4
n04001002	['an', 's#', 'mi', 'er']	4	8
n04001002	['w#', 'ni', 'tuo']	3	7
n04001002	['zi', 'y#', 'b#']	3	6
n04001002	['tian', '$u', 'ji#']	3	9
n04001002	['$aŋ', 'da']	2	5
n04001002	['jun', 'ren']	2	6
n04001002	['fu', 'qin']	2	5
n04001002	['pwo', 'h#']	2	5
n04001013	['mi', 'qie']	2	5
n04001013	['y#', 'qi']	2	4
n04001013	['faŋ', '$i', 'ye']	3	7
n04002020	['yi', 'da', 'li']	3	6
n04002020	['di', 'tie']	2	5
n04002020	['li', '$eŋ']	2	5
n04002020	['jjəŋ', 'ran']	2	7
n04002020	['ma', 'de', 'li']	3	6
n04002027	['jue', 'dui']	2	6
n04002029	['pjəŋ', 'gu']	2	6
n04003043	['da', 're']	2	4
n04005003	['l#', 'nian', 'ren']	3	9
n04005003	['hua', 'wan']	2	6
n04005016	['di', 'jia', 'quan']	3	9
n04005016	['$eŋ', '$eŋ']	2	6
n04005016	['gui', 't#']	2	5
n04006003	['qi', 'y#']	2	4
n04006004	['zeŋ', '$i', '$ui']	3	8
n04006014	['l#', 'ɥæn']	2	5
n04006014	['jiaŋ', 'd#']	2	6
n04006014	['m#', '$eŋ']	2	5
n04006014	['#', 'ɥæn', 'qu']	3	6
n04006016	['hua', 'f#']	2	5
n04006016	['dan', 'yi']	2	5
n04006016	['huo', 'bi']	2	5
n04007002	['ke', 'duo', 'la']	3	7
n04007002	['pa', 's#', 'la']	3	6
n04007002	['xi', 'ya', 'na']	3	6
n04007002	['b#', 'jia']	2	5
n04007002	['d#', 'man']	2	5
n04007015	['yaŋ', 'haŋ']	2	6
n04007015	['he', '$i']	2	4
n04007018	['qian', 'bu', '$aŋ']	3	9
n04007018	['tui', 'daŋ']	2	6
n04008007	['ke', '$aŋ']	2	5
n04008007	['hui', 'yi']	2	5
n04008016	['ji#', 'huaŋ']	2	7
n04008016	['faŋ', 'ji', 'ge']	3	7
n04008016	['$eŋ', 'ma', 'er', 'ta']	4	9
n04008016	['$a', 'ke', 'bwo', 'ge']	4	9
n04009002	['fa', 'mjəŋ']	2	6
n04009002	['si', 'ji']	2	4
n04009002	['du', 'xin']	2	5
n04009002	['t#', 'kui']	2	5
n04009003	['wa', 'lwən', 'di', 'nuo']	4	11
n04009003	['luo', 'xi']	2	5
n04009003	['ni', 'ren']	2	5
n04009003	['ji', 'qi', 'ren']	3	7
n04010006	['hui', 'b#']	2	5
n04010006	['y#', 'bu']	2	4
n04010006	['doŋ', '$i', 'hui']	3	8
n04010006	['xi']	1	2
n04010016	['qian', 'suo', 'w#', 'y#']	4	11
n04010016	['hua', 'er', 'jie']	3	8
n04010016	['xi', 'gu']	2	4
n04010017	['ya', 'ma', 'xun']	3	7
n04010017	['$an', 'y#', 'liaŋ']	3	9
n04010021	['te', 'si', 'la']	3	6
n04010021	['ku#', 'p#']	2	5
n04010021	['$an', 'jjəŋ', '$eŋ']	3	10
n04010021	['feŋ', 'hui']	2	6
n04010021	['can', 'jia']	2	6
n05001005	['zi', '$i', 'qu']	3	6
n05001005	['b#', '$#']	2	4
n05001005	['daŋ', 'p#']	2	5
n05001005	['fu', 'bu', '$aŋ']	3	7
n05001008	['dan', 'ren']	2	6
n05001008	['c#', 'wu', '$aŋ']	3	7
n05002004	['$i', 'ye', 'lv']	3	6
n05002004	['yi', 'xia']	2	5
n05002004	['xin', 'goŋ', 'zuo']	3	9
n05002017	['aŋ', 'yaŋ']	2	5
n05002017	['h#', 'ji']	2	4
n05002017	['$aŋ', 'he']	2	5
n05002017	['f#', '$u']	2	4
n05002017	['yin', 'yi', 'w#', 'h#']	4	9
n05002023	['dui', 'fu']	2	5
n05002023	['taŋ', '$#']	2	5
n05002023	['$an', 'yu']	2	5
n05003006	['zan', '$i']	2	5
n05003006	['mi', '$u', '$aŋ']	3	7
n05003010	['ke', 'si', 'p#', 'da', 'er']	5	10
n05003019	['zuo', 'tian']	2	7
n05003019	['$uan', 'da']	2	6
n05003022	['bwo', 'jue']	2	6
n05003022	['w#', 'yi']	2	4
n05003022	['gui', 'zu']	2	5
n05003022	['t#', 'xian']	2	6
n05004020	['xi', 'ban', 'ya']	3	7
n05004020	['wan', 'min']	2	6
n05004025	['quan', 'li', 'p#']	3	8
n05004025	['ne']	1	2
n05005002	['f#', 'de', 'li', 'ke']	4	8
n05005002	['f#', 'li', 'ni']	3	6
n05005002	['xi#', '$#']	2	5
n05005002	['$i', 'yu']	2	4
n05005002	['ren', 'xjəŋ']	2	7
n05005002	['ru', 'toŋ']	2	5
n05005002	['yiŋ', 'zi']	2	5
n05005002	['$aŋ', 'ren']	2	6
n05005016	['mian', 'dui']	2	7
n05005016	['na', '$u']	2	4
n05005016	['ben', '$i']	2	5
n05005016	['xi#']	1	3
n05006002	['$an', '$eŋ', 'pian']	3	10
n05006002	['xi', 'bu', 'pian']	3	8
n05006002	['yin', 'di', 'an']	3	7
n05006002	['$an', '$aŋ']	2	6
n05006002	['da', 'ren']	2	5
n05006002	['$aŋ', 'jjəŋ']	2	7
n05006002	['bu', 'da']	2	4
n05006002	['qie', 'he']	2	5
n05006013	['feŋ', 'ci']	2	5
n05006013	['an', 'feŋ']	2	5
n05006013	['qi#', 'mi#']	2	6
n05006013	['k#', 't#']	2	4
n05006013	['xiu', 'ci']	2	5
n05006013	['$#', 'fa']	2	4
n05006013	['$i', 'he']	2	4
n05006013	['yan', 'jiaŋ']	2	7
n05006013	['hu', 'xiaŋ']	2	6
n05006013	['ti#', 'xi#']	2	6
n05006013	['bi#', 'yan']	2	6
n05007006	['jian', 'xin']	2	7
n05007006	['$en', 'de']	2	5
n05007014	['f#', '$i']	2	4
n05007014	['jie', 'he', '$ui']	3	8
n05007014	['mi', 'mi']	2	4
n05007014	['xioŋ', 'yoŋ']	2	7
n05007014	['yan', 'l#']	2	5
n05007025	['m#', 'li']	2	4
n05007025	['xin', 'yi']	2	5
n05007025	['k#', 'faŋ']	2	5
n05007025	['xin', 't#']	2	5
n05007025	['qjəŋ', 'xjəŋ']	2	8
n05007025	['t#', 'n#']	2	4
n05008012	['la', 'djəŋ']	2	6
n05008018	['$u', 'qi']	2	4
n05008018	['hui', 'bu', 'hui']	3	8
n05009025	['fan', 'dui', 'p#']	3	8
n05009025	['$i', 'jie', 'b#']	3	7
n05009030	['$i', '$i', '$e']	3	6
n05009030	['w#', 'duo', 'li', 'ya']	4	9
n05009030	['guaŋ', '$aŋ']	2	7
n05010004	['hui', 'bi']	2	5
n05010004	['hui', 'yiŋ']	2	6
n05010004	['te', 'l#', '$a']	3	6
