sent_id	clause_text	clause_deprel	c_phrase_n	word_n
w05001045	犹太教+的+	acl:relcl	2	3
w05001045	因为+人数+	xcomp	2	3
w05002014	在+山脉+安第斯+之前+	xcomp	3	5
w05002014	边缘+南+美洲+西部+已经+过+运动+次+好几+造山+	root	4	11
w05002032	被+Andes+de+tipo+andino+的+	acl:relcl	3	7
w05002032	属+中心+安第斯+山脉+于+地区+地区+该+的+	root	3	10
w05002032	由于+地壳+海洋+	xcomp	2	4
w05002032		xcomp	0	1
w05003012	但是+破裂+关系+他+利纳雷斯+和+的+不前+以及+革新+的+停滞+了+革命+维和+	root	4	16
w05003012	年+1879+他+的+	acl:relcl	3	5
w05003050	被+的+	acl:relcl	2	3
w05003050	以+	xcomp	1	2
w05003050	管理+在+他+的+下+获得+女性+了+投票权+得到+党派+政治+了+合法化+得+人+迫害犯+政治+也+被+了+	root	8	22
w05003119	破产+银行+家+几十+的+干预+和+	csubj	1	8
w05003119	资本+	ccomp	1	2
w05003119		root	0	1
w05003119	企业+家+许多+	ccomp	1	4
w05004031	边界+从+第二+外边界+之间+的+	acl:relcl	3	7
w05004031	部分+它+是+线+想像+中+的+条+那+着+灯塔+埃斯特角+的+地标+灯塔+和+Punta+Rasa+的+地标+	root	4	21
w05005083	将军+约翰+伯戈因+的+	acl:relcl	2	5
w05005083	萨拉托加+北部+纽约州+的+	advcl	1	5
w05005083	当+军队+英国+时+	xcomp	3	5
w05005083	月+在+年+1777+十+事情+就+已经+了+	root	5	10
w05005083	变化+	xcomp	1	2
w05005084	为了+独立+	xcomp	2	3
w05005084	击+致命+的+一+鼓励+和+适当+的+的+	root	2	10
w05005084	移民者+所+	ccomp	2	3
w05005085	Joseph+Brant+的+	acl:relcl	2	4
w05005085	加拿大+自+的+	acl:relcl	2	4
w05005085	于+他们+的+	acl:relcl	3	4
w05005085		advcl	0	1
w05005085	到达+印第安人+了+征收+殖民者+了+土地+多+越来越+的+所以+他们+英国人+	root	5	14
w05005086	领导+将军+约翰+伯戈因+了+远征+次+这+他+	root	2	10
w05005086	能+奥尔巴尼+	xcomp	2	3
w05005087	被+了+	advcl	2	3
w05005087	Freeman+附近+哈德逊河+的+	advcl	1	5
w05005087	但是+他们+所以+不得+不+战斗+	root	6	7
w05006024	西班牙语+从+中+世纪+西班牙语+向+现代+的+	acl:relcl	3	9
w05006024	西班牙语+时代+黄金+的+西班牙语+和+早期+现代+是+变种+	root	3	11
w05006058	方面+另+一+历史+外部+的+历史+使用者+西班牙语+的+变迁+他们+的+历史+复兴+和+运用+以及+西班牙语+的+社会+	root	3	22
w05007004	如果+英国法+被+的话+	xcomp	4	5
w05007004	但是+顺位+女儿们+路易+十世+菲利普+五世+卡洛斯+四世+的+的+继承+就+姨妈+比+她们+的+法兰西+的+伊莎贝拉+的+更+了+	root	6	24
w05007080	和平+的+	acl:relcl	2	3
w05007080	告终+尝试+春天+在+年+1415+安立奎+	root	2	8
w05007080	计划+他+的+侵略+法国+整个+	xcomp	1	7
w05008107	他+也+了+联邦化+布宜诺斯艾利斯+的+延续+条约+商业+的+事宜+以及+	root	4	13
w05008107	新将军+军队+的+的+	acl:relcl	2	5
w05009044	碰到+年+1976+他+了+朋友+他+的+位+一+Kiki+Dee+合作+她+公司+和+火箭+唱片+正+在+也+	root	3	22
w05009044	公司+家+这+了+歌曲+他+首+另+一+成功+极为+的+勿+伤+心+我+	ccomp	3	17
w05010023	了+指挥权+军队+支+两+的+	advcl	2	7
w05010023	卡普亚+的+	acl:relcl	2	3
w05010023	征兵+非法+	xcomp	1	3
w05010023	着+他+的+	acl:relcl	3	4
w05010023	开始+庞培+并+行为+这+是+个+一+预料+之中+的+但+依然+凯撒军+从+那里+了+便宜+不少+	root	7	20
w05010024	时+那+已经+了+政期+自己+的+的+	acl:relcl	5	9
w05010024	Curio+亲自+行动+将+庞培+的+了+凯撒+	root	5	9
w05010025	同时+此+与+霸占+职位+他+保民官+的+也+马克+被+安东尼+他+职位+此+月+直到+12+	root	5	19
w05010026		advcl	0	1
w05010026		advcl	0	1
w05010026	地+了+他+	advcl	3	4
w05010026		advcl	0	1
w05010026	他+角逐+领事+的+	ccomp	2	5
w05010026	当+参议院+并+时+	xcomp	4	5
w05010026	他+	ccomp	1	2
w05010026	要么+军队+	advcl	2	3
w05010026	要么+为+敌人+人民+共同+的+	xcomp	3	7
w05010026	但是+他+就+了+	root	4	5
w05010026	不管+他+怎么+	xcomp	3	4
w05010026		advcl	0	1
w05010026	他+都+将+地+敌人+向+自己+的+政治+	ccomp	5	10
w05010027	日+公元+前+年+49+月+1+1+马克+安东尼+了+	root	3	12
w05010027	自+凯撒+的+	acl:relcl	3	4
w05010027	宣言+封+一+其中+	ccomp	2	5
w05010027	总督+地方+	ccomp	1	3
w05010027	他+和+关系+和平+的+友谊+	xcomp	2	7
