sent_id	clause_text	lds_n	word_n
w05006058	包括+方面+另+一+历史+外部+的+历史+使用者+西班牙语+的+变迁+他们+的+历史+复兴+和+运用+以及+西班牙语+的+社会+	12	22
w05007004	接受+如果+英国法+被+的话+	3	5
w05007004	靠前+但是+顺位+女儿们+路易+十世+菲利普+五世+卡洛斯+四世+的+的+继承+就+姨妈+比+她们+的+法兰西+的+伊莎贝拉+的+更+了+	14	24
w05007080	追求+和平+的+	2	3
w05007080	决定+告终+尝试+春天+在+年+1415+安立奎+	4	8
w05007080	实施+计划+他+的+侵略+法国+整个+	4	7
w05008107	讨论+他+也+了+联邦化+布宜诺斯艾利斯+的+延续+条约+商业+的+事宜+以及+	8	13
w05008107	任命+新将军+军队+的+的+	4	5
w05009044	正是+碰到+年+1976+他+了+朋友+他+的+位+一+Kiki+Dee+合作+她+公司+和+火箭+唱片+正+在+也+	12	22
w05009044	发行+公司+家+这+了+歌曲+他+首+另+一+成功+极为+的+勿+伤+心+我+	8	17
w05010023	取得+了+指挥权+军队+支+两+的+	4	7
w05010023	在+卡普亚+的+	2	3
w05010023	进行+征兵+非法+	2	3
w05010023	向+着+他+的+	3	4
w05010023	占+开始+庞培+并+行为+这+是+个+一+预料+之中+的+但+依然+凯撒军+从+那里+了+便宜+不少+	14	20
w05010024	结束+时+那+已经+了+政期+自己+的+的+	5	9
w05010024	告诉+Curio+亲自+行动+将+庞培+的+了+凯撒+	6	9
w05010025	霸占+同时+此+与+霸占+职位+他+保民官+的+也+马克+被+安东尼+他+职位+此+月+直到+12+	11	19
w05010026	确凿+	1	1
w05010026	无疑+	1	1
w05010026	回答+地+了+他+	2	4
w05010026	禁止+	1	1
w05010026	参加+他+角逐+领事+的+	3	5
w05010026	让+当+参议院+并+时+	4	5
w05010026	选择+他+	1	2
w05010026	撤回+要么+军队+	1	3
w05010026	成+要么+为+敌人+人民+共同+的+	4	7
w05010026	明白+但是+他+就+了+	3	5
w05010026	选择+不管+他+怎么+	3	4
w05010026	手无寸铁+	1	1
w05010026	投降+他+都+将+地+敌人+向+自己+的+政治+	7	10
w05010027	宣布+日+公元+前+年+49+月+1+1+马克+安东尼+了+	6	12
w05010027	来+自+凯撒+的+	3	4
w05010027	表示+宣言+封+一+其中+	3	5
w05010027	宣布+总督+地方+	1	3
w05010027	建立+他+和+关系+和平+的+友谊+	3	7
