sent_id	character	component_n	stroke_n
F010046	沥	3	7
F020001	Ｉ	0	0
F020017	搂	3	12
F020054	逍	3	10
F020070	阉	3	11
F020076	愣	3	12
F030002	茗	3	9
F030005	朦	4	17
F030005	胧	2	9
F030007	槟	4	14
F030039	爹	3	10
F030075	嗔	4	13
F040003	瑜	4	13
F040021	诡	4	8
F040038	颅	3	11
F040061	瞪	3	17
F040063	淞	4	11
F040072	揍	3	12
F040077	眨	2	9
F040090	诅	2	7
F050002	瑛	3	12
F050002	袒	3	10
F050039	邂	4	16
F050039	逅	4	9
F050045	戎	2	6
F050065	笃	2	9
F050071	羚	2	11
F050089	眷	2	11
F050092	靓	2	12
F060048	桓	4	10
F060051	蹿	3	19
F060065	厄	2	4
F060066	噩	6	16
F060066	鱿	2	12
F060069	姗	2	8
F070007	鸳	3	10
F070007	鸯	2	10
F070012	荏	3	9
F070012	苒	2	8
F070023	俟	3	9
F070029	巢	2	11
F070035	鳏	3	18
F070037	苇	2	7
F070049	侮	3	9
F070058	溘	3	13
F070059	寐	3	12
F070061	仨	4	5
F070071	恸	4	9
F070075	倔	4	10
F080017	镀	4	14
F080041	杉	2	7
F080041	矶	2	7
F080057	裳	3	14
F090005	阱	2	6
F090007	－	0	0
F090024	亵	3	12
F090032	捶	2	11
F090033	昵	3	9
F090035	庶	3	11
F090042	姣	3	9
F090056	蜗	3	13
F100021	龃	2	13
F100021	龉	3	15
F100026	辍	5	12
F100043	涡	3	10
F100045	伶	2	7
F100054	鳖	3	15
F110033	募	4	12
F120077	莞	4	10
F130010	咏	2	8
F130018	悸	3	11
F130045	颦	3	21
F130053	蔚	4	14
F130057	泞	3	8
F140004	闩	2	4
F140006	谜	3	11
F140011	揿	3	12
F140096	荠	2	9
F140098	钏	2	8
F140104	恻	3	9
F140104	怆	3	7
F150015	浜	3	10
F150043	砚	2	9
F150044	裘	2	13
F150054	皓	3	12
F150061	呛	3	7
F150064	蟾	5	19
F150084	婪	3	11
F160013	踮	4	15
F160013	馄	3	11
F160013	饨	2	7
F160014	惆	4	11
F160014	怅	2	7
F160031	噫	3	16
F160054	钧	3	9
F160090	淇	3	11
F160096	甥	2	12
F160114	襁	4	17
F160114	褓	4	14
F170016	飙	4	16
F170016	瀑	5	18
F170045	岿	3	8
F170104	蜷	3	14
F170104	窸	0	0
F170104	窣	0	0
F180031	纻	0	0
F180033	掸	3	11
F180051	舫	2	10
F190050	黏	3	17
F190050	啐	5	11
F190056	矬	4	12
F190067	脯	2	11
F190070	箍	4	14
F200001	窥	3	13
F200005	惚	3	11
F200008	ｗ	0	0
F200024	诩	2	8
F200081	Ｗ	0	0
F200085	谆	4	10
F210004	瘴	3	16
F210016	亥	1	6
F210030	瑙	5	13
F210037	诌	3	7
F210057	斟	2	13
F210057	酌	2	10
F210073	磁	4	14
F210077	胗	3	9
F210078	觑	3	15
F210079	唏	4	9
F230032	诠	3	8
F230086	炫	2	9
F230088	筵	3	12
F240070	漩	4	14
F250016	掮	3	11
F250020	娥	2	10
F250026	娄	2	9
F250027	咤	3	9
F250038	炜	2	8
F250048	匍	2	9
F260010	啸	2	11
F260011	穹	2	8
F260011	杳	2	8
F260056	铐	3	11
F260069	膺	4	17
F260076	岔	3	7
F260081	忿	3	8
F270058	麋	2	17
F270074	婉	4	11
F290003	撷	4	15
F290005	矜	2	9
F290029	匝	2	5
F290083	馅	3	11
F290095	氓	2	8
F290102	誊	2	13
F290106	耙	2	10
F290107	哼	4	10
F300046	龈	2	14
F310007	窦	3	13
F310024	绀	2	8
F310028	孪	2	9
F310043	楔	4	13
F310063	颞	4	16
F310082	羟	3	11
F310082	龋	2	17
F320044	漱	3	14
F330012	皙	3	13
F330013	憔	3	16
F330013	悴	5	11
F330045	褂	4	13
F330051	裥	3	12
F330072	衩	2	8
F340020	泯	2	8
F340021	镳	3	20
F340027	狄	2	7
F350100	Ｈ	0	0
F350100	ｘ	0	0
F350105	Ｐ	0	0
F350105	Ｌ	0	0
F360089	赎	3	12
F370044	斓	3	16
F370048	窈	3	10
F370048	窕	2	11
F370052	倜	4	10
F370052	傥	4	12
F370063	蝙	2	15
F370063	蝠	4	15
F370083	绉	3	8
F380037	钠	2	9
F380059	嘌	3	14
F380059	呤	2	8
F380077	癌	5	17
F380086	摈	4	13
F390037	瞳	3	17
F390047	肋	2	6
F400045	嗳	4	13
F400063	苷	2	8
F400074	蠕	3	20
F420038	唠	3	10
F420053	揠	4	12
F430019	蹩	3	18
F430021	妮	3	8
F430035	轼	3	10
F430044	囿	2	9
F430045	烬	3	10
F430053	屹	3	6
F430082	诣	3	8
F440013	卯	2	5
F440013	巳	1	3
F440013	酉	1	7
F440013	戌	2	6
F440015	抒	2	7
F440024	牍	3	12
F440027	洧	2	9
F440029	谶	5	19
F440034	尅	0	0
F440044	陔	2	8
F440047	豕	1	7
F440047	蝮	4	15
F440048	猨	0	0
F440048	猿	4	13
F440048	雉	2	13
F440052	庚	2	8
F440074	黠	3	18
F440074	戛	2	11
G010009	湍	3	12
G010009	擘	4	17
G010009	葩	3	12
G010020	烽	3	11
G010020	潼	3	15
G010020	渭	3	12
G010038	剿	3	13
G010039	怵	2	8
G010039	嗟	3	12
G010065	骥	5	19
G010065	冼	3	8
G020056	耿	2	10
G020080	唧	3	10
G020118	钝	2	9
G020128	怏	2	8
G020152	辙	4	16
G030023	瀛	6	19
G030027	侈	3	8
G030036	阪	3	6
G030048	觊	3	10
G030048	觎	4	13
G040012	瘪	4	15
G040063	玮	2	8
G040070	斧	2	8
G050061	蹙	4	18
G050085	馋	3	12
G060023	垠	2	7
G060051	锚	3	13
G070005	蚌	2	10
G070046	吩	3	7
G070082	唔	3	10
G070087	殚	3	12
G080017	鼾	2	17
G080018	舷	2	11
G080050	荩	3	9
G090002	鲍	3	13
G090002	胥	2	9
G090038	杲	2	8
G100014	嗯	0	0
G100045	耷	2	9
G100045	屙	4	10
G100045	脓	2	10
G100062	眩	2	10
G100070	咿	3	9
G100074	哽	2	10
G100090	嘟	4	13
G110026	秣	2	10
G110027	泱	2	8
G110038	跺	3	13
G110045	簟	4	18
G110045	瓢	3	16
G110067	莘	2	10
G120026	吭	3	7
G120027	籁	4	19
G120028	燧	4	16
G120035	袈	3	11
G120043	亘	3	6
G120061	迸	2	9
G120082	眯	2	11
G120082	擀	4	16
G120085	攸	2	7
G120094	囔	6	25
G120098	啰	0	0
G120098	嗦	4	13
G120099	抿	2	8
G120109	穰	6	22
G130001	囱	3	7
G130002	啻	3	12
G130005	讣	2	4
G130005	溟	5	13
G130043	丫	1	3
G130049	殇	3	9
G130066	荔	4	9
G140047	谩	4	13
G150004	摁	5	13
G150004	煲	4	13
G150025	唻	0	0
G150047	嗤	3	13
G150063	玎	2	6
G150066	蹭	6	19
G150066	捋	3	10
G160004	镂	3	14
G160004	漶	3	14
G160028	侏	2	8
G160032	晌	3	10
G160051	戾	2	8
G160052	咧	3	9
G160061	踉	2	14
G160061	跄	3	11
G160068	礁	3	17
G160071	瞟	3	16
G160075	袂	2	9
G160078	岑	2	7
G160080	莎	3	10
G160080	魇	3	15
G160092	谪	4	13
G160097	笳	3	11
G160102	祠	2	9
G170016	泾	3	8
G170093	瑾	2	15
G180002	诘	3	8
G180040	倏	3	10
G180052	颓	3	13
G190006	氤	3	10
G190006	氲	3	13
G190022	暧	4	14
G190044	痞	3	7
G190050	踞	4	15
G200103	拮	3	9
G210015	陨	3	9
G210032	溅	3	12
G210102	瘾	5	16
G220020	廊	3	11
G220053	峪	2	10
G220065	勋	3	9
G220065	乞	2	3
G230015	镰	3	18
G230054	撂	4	14
G230080	馍	4	13
G230081	箕	3	14
G240049	冕	2	11
G250005	狙	2	8
G250011	丐	1	4
G250023	妓	2	7
G250026	赓	3	12
G250037	羁	3	17
G250051	嫡	4	14
G250051	彷	2	7
G250051	徨	3	12
G250084	脍	4	10
G250087	幄	3	12
G250089	删	2	7
G260009	霾	3	22
G260010	捭	2	11
G260019	钊	2	7
G260021	刍	2	5
G260029	笄	2	10
G260036	榷	2	14
G260053	帖	3	8
G270041	麒	3	19
G270055	疚	2	8
G270060	咆	3	8
G270060	哮	3	10
G270066	凰	3	11
G270077	怄	3	7
G280002	藩	4	18
G280006	弈	2	9
G280007	嗜	3	13
G280020	忖	2	6
G280056	豹	2	10
G280079	咯	3	9
G280097	谕	4	11
G280136	饬	3	7
G290020	芹	2	7
G290029	犀	3	12
G290029	匕	1	2
G290032	桦	4	10
G290058	狰	2	9
G290058	狞	3	8
G300010	轲	3	9
G300034	淬	5	11
G300051	兮	2	4
G300073	阎	3	11
G300103	骷	3	14
G300103	髅	3	18
G310018	丕	2	5
G310060	馁	3	10
G310071	铡	3	11
G320001	殁	2	8
G320011	蕃	3	15
G320014	蚝	2	10
G320029	婢	2	11
G320031	檀	7	17
G320068	蔼	4	14
G320072	镑	2	15
G320075	囹	3	8
G320075	圄	3	10
G320085	屿	3	6
G330005	绅	2	8
G330030	伉	3	6
G330030	俪	4	9
G340006	淦	2	11
G340024	猷	3	13
G350013	螳	4	17
G350013	螂	3	14
G350040	篆	2	15
G350074	梧	3	11
G360005	瘁	5	13
G360014	懑	4	17
G360043	簿	4	19
G360080	倩	2	10
G370005	袅	2	10
G370005	婷	5	12
G370039	怦	2	8
G370061	遐	4	12
G370061	迩	3	8
G380001	臧	2	14
G380010	琵	3	12
G380010	琶	3	12
G380015	耪	2	16
G380016	帧	3	9
G380064	纨	2	6
G380064	绔	0	0
G380066	骡	3	14
G380079	掐	3	11
G380083	佃	2	7
G390001	岚	2	7
G390050	嗒	5	12
G390084	绽	3	11
G400008	纰	2	7
G400028	毙	4	10
G400045	恽	3	9
G400053	舅	3	13
G400070	琪	3	12
G410005	皑	3	11
G420025	粤	3	12
G420085	碇	3	13
G430074	辫	3	17
G430076	鬓	4	19
G440011	蚬	2	10
G440078	荼	3	10
G450008	卅	1	4
G450011	蛰	3	12
G460001	煦	4	13
G460001	涟	3	10
G460001	漪	5	14
G460004	佯	2	8
G460005	髻	3	16
G460016	嗫	4	13
G460016	嚅	3	17
G460044	鹳	5	22
G460044	隍	3	11
G460047	饯	2	8
G470003	杵	3	8
G470043	呃	3	7
G470067	羹	4	19
G470128	唷	3	13
G480004	湎	2	12
G480012	镞	4	16
G480022	渝	4	12
G480053	晡	2	11
G480061	莽	3	10
G480082	滂	2	13
G480082	沱	3	8
G490001	谌	2	11
G490005	璋	3	15
G490005	纫	2	6
G490009	拗	3	8
G490026	驹	3	8
G490028	婶	3	11
G490052	捺	3	11
G500014	奚	3	10
G500070	虱	2	8
G520012	汕	2	6
G520022	瑚	4	13
G520023	鲨	3	15
G520030	舵	3	11
G520041	捱	4	22
G520047	沤	3	7
G520068	佬	2	8
G530014	裆	3	11
G530028	沏	3	7
G530068	箫	2	14
G530068	邈	4	17
G530072	鸹	2	11
G530073	糁	4	14
G540003	潺	5	15
G540005	燎	4	16
G540068	涧	3	10
G540078	磊	3	15
G550041	哆	3	9
G550069	崎	4	11
G550069	岖	3	7
G550086	堑	3	11
G560001	琨	3	12
G560059	霆	3	14
G560061	谀	2	10
G560085	愠	3	12
G560092	萤	2	11
G570023	俾	2	10
G570039	擢	3	17
G570049	逶	3	11
G570049	迤	3	8
G570053	祺	3	12
G580013	匣	2	7
G580022	─	0	0
G600080	斛	2	11
G610001	琛	4	12
G610067	螃	2	16
G620001	钰	2	10
G620002	闵	2	7
G620076	祚	2	9
G630005	枫	2	8
G630010	莅	3	10
G630017	圃	3	10
G630069	盱	2	8
G630069	眙	3	10
G640030	劭	0	0
G640032	痨	3	12
G640032	嗣	3	13
G640032	侄	2	10
G640067	鸠	2	7
G640087	○	0	0
G650002	弼	3	12
G650005	晏	3	10
G650005	黔	2	16
G650007	疟	2	8
G650073	澧	3	16
G650095	曦	3	20
G660022	癯	4	23
G670017	萱	5	12
G670017	醴	3	20
G670053	钺	2	10
G670056	蠡	3	21
G670061	溆	4	12
G680001	霁	2	14
G680005	幺	1	4
G680023	迥	3	8
G680044	伺	2	7
G700010	坳	3	8
G700010	醺	3	21
G700011	汶	2	7
G700012	漕	3	14
G700026	郯	3	10
G700038	崮	5	11
G700050	惘	4	11
G710048	诲	3	9
G710051	茧	2	9
G710154	恺	3	9
G720020	饷	3	9
G720021	傀	2	11
G720021	儡	4	17
G720078	曙	4	17
G730022	匪	2	10
G730046	岱	3	8
G730070	姬	2	10
G730084	妯	2	8
G730084	娌	2	10
G740034	汜	2	6
G740034	鄢	4	13
G740036	輨	0	0
G740036	毂	4	13
G740042	睢	2	13
G740042	邑	2	7
G740047	廿	1	4
G740057	岐	2	7
G740060	泗	2	8
G740062	砀	2	8
G740066	绶	4	11
G750021	硃	0	0
G750021	擤	2	17
G750046	猢	4	12
G750046	狲	3	9
G750052	硖	2	11
G760021	笠	2	11
G760038	戍	1	6
G760042	镣	4	17
G760045	榭	3	14
G760074	濂	3	16
G760084	拷	3	9
G770018	陞	0	0
G770022	妾	2	8
G770022	辎	3	12
G770031	贰	4	9
G770035	滦	3	13
G770038	糈	3	15
H010058	笺	2	11
H010074	玷	3	9
H020028	酚	3	11
H040038	坯	3	8
H070008	酗	3	11
H070082	唆	4	10
H120082	烯	4	11
H140015	瘀	4	13
H210060	溉	3	12
H220075	剽	3	13
H260012	靴	3	16
J010042	胰	2	10
J010049	β	0	0
J010073	睾	4	14
J010073	酮	4	13
J010078	妊	2	7
J010078	娠	2	10
J010083	α	0	0
J010085	胺	3	10
J010085	铬	3	11
J020018	鹭	4	18
J020020	豺	2	10
J020026	浼	2	10
J020029	鸶	4	10
J020029	鹌	3	13
J020029	鹑	4	13
J020030	銮	2	14
J020051	鸽	4	11
J020057	鹘	2	14
J040017	苓	2	8
J040038	铿	4	12
J040038	锵	4	14
J040052	夯	2	5
J050004	讴	3	6
J050037	涸	5	11
J060019	渎	3	11
J060059	雏	3	13
J080005	Ｚ	0	0
J080098	栈	2	9
J090010	祉	2	8
J090060	螯	3	16
J130002	祛	2	10
J130004	葆	4	12
J130047	菁	2	11
J130066	灸	2	7
J150017	胤	3	9
J160017	熵	4	15
J160063	耦	2	15
J190009	氯	3	12
J190059	霰	4	20
J200015	彗	3	11
J200030	蚜	2	10
J210035	疡	2	8
J210086	蹶	5	19
J210109	悚	2	10
J250029	荜	3	9
J280036	犟	4	16
J290048	疸	3	10
J300012	纣	2	6
J300021	颉	3	12
J300022	帛	2	8
J300031	逵	4	11
J300031	缣	2	13
J300039	苫	3	8
J300053	剡	3	10
J340036	圭	2	6
J350002	郦	4	9
J350004	螟	5	16
J350006	蛾	2	13
J350025	蛹	3	13
J350058	甾	2	8
J350068	懋	4	17
J370010	俸	3	10
J370017	垭	0	0
J370021	仡	3	5
J370022	耨	3	16
J370026	驿	3	8
J400036	嵊	4	13
J410005	纂	4	20
J410047	窠	2	13
J410047	臼	1	6
J410055	摹	4	14
J460051	谍	3	11
J460059	禀	5	13
J460075	铠	3	11
J460080	锴	3	14
J470052	烃	3	9
J490002	啭	3	11
J490018	趿	2	10
J490046	俎	3	9
J490046	庖	3	8
J510010	ｕ	0	0
J510016	ｖ	0	0
J510019	ｚ	0	0
J530039	鸾	2	11
J570012	诂	3	7
J570082	粲	4	13
J570082	衾	2	10
J570083	昕	2	8
J630054	痹	3	13
J650013	馏	4	13
J650022	烷	4	11
J650030	醚	3	16
J650031	酯	3	13
J650036	醛	4	16
J700054	铼	0	0
J700076	钍	2	8
J710027	妗	2	7
J710028	姒	2	7
J790003	嬗	7	16
J800009	偎	3	11
K010016	偃	4	11
K010028	喳	4	12
K010054	烨	4	10
K010055	婊	3	11
K010108	嗨	4	13
K010113	璇	4	15
K010118	妩	2	7
K010132	乜	1	2
K020004	绷	3	11
K020025	啧	3	11
K020030	呱	2	5
K020037	挲	3	11
K020043	鬃	3	18
K020043	虻	2	9
K020045	瘸	4	16
K020064	蚋	2	10
K020067	谑	0	0
K020072	讷	2	6
K020075	蹁	2	16
K030006	棣	2	12
K030086	蹋	3	17
K040060	篑	3	15
K040061	檐	5	17
K050059	嗞	0	0
K070024	椽	2	13
K070086	娼	3	11
K070101	捅	4	10
K080003	萼	5	12
K080053	淅	3	11
K080065	痂	3	10
K090026	埂	2	10
K110020	蛐	2	12
K110046	荽	3	10
K110058	妞	2	7
K120052	搐	3	13
K130002	沔	2	7
K130014	盅	2	9
K130038	骁	3	9
K130091	诳	3	9
K150087	豢	2	13
K160066	娉	3	10
K160103	哝	2	9
K170058	圮	2	6
K170066	鬈	3	18
K170084	茸	2	9
K170113	腋	4	12
K180013	峦	2	9
K180034	铛	3	11
K180116	婀	4	10
K190028	咚	3	8
K190057	噗	3	15
K200051	镯	4	18
K200095	孀	4	20
K210045	伢	2	6
K210063	茏	0	0
K210093	苕	3	8
K210145	粑	2	10
K210145	坨	3	8
K220049	踽	2	16
K220057	涓	3	10
K220072	霎	3	16
K230002	樟	3	15
K230056	噎	4	15
K230107	楝	2	13
K240008	盔	3	11
K240013	颀	2	10
K240036	姘	2	9
K240041	咂	3	8
K250003	琦	4	12
K260004	啵	3	11
K260004	瘌	3	14
K260004	喏	4	11
K260009	讪	2	5
K260076	嘤	4	14
K260097	佝	3	7
K260097	偻	3	11
K270013	臊	5	17
K270013	腚	3	12
K270026	戗	3	8
K280006	砬	2	10
K280006	畦	3	11
K280010	挎	4	9
K280010	唢	3	10
K280010	褡	5	14
K280010	裢	3	12
K280029	窿	5	16
K280032	钯	2	9
K280041	缦	4	14
K290041	婕	2	11
K290108	哔	3	9
L010001	侥	3	8
L030034	盥	4	16
L030045	趔	3	13
L030060	绯	2	11
L040018	厮	4	14
L040072	跷	3	13
L050070	蹑	4	17
L060059	叵	2	5
L070040	砷	2	10
L070042	砒	2	9
L070056	懔	6	16
L070064	搔	3	12
L080017	猩	3	12
L080034	飕	3	13
L090008	昊	2	8
L090062	町	2	7
L110031	兀	1	3
L110034	椿	3	13
L110087	丞	2	6
L130026	嗝	2	13
L130063	呓	3	7
L140002	孚	2	7
L140009	惬	3	11
L140039	聿	2	6
L150013	庵	3	11
L180026	媞	0	0
L210002	懵	5	18
L210024	榔	3	12
L210099	侬	2	8
L220080	瓮	3	8
L220105	囫	3	7
L220105	囵	4	7
L230041	掳	3	11
L230073	霏	2	16
M020031	坞	2	7
M040062	蜃	2	13
M050001	鳄	5	17
M060016	赊	3	11
M060055	锢	5	13
M060084	娓	3	10
N020009	噜	3	15
N020011	冉	1	5
N020021	钜	2	9
N020023	幡	3	15
N020037	扪	2	6
N020056	靥	3	15
N030022	臾	1	8
N030049	鞘	3	16
N030072	鸢	2	8
N030075	嗖	3	12
N050071	噤	4	16
N050112	喔	3	12
N060028	鄱	3	14
N060030	汊	2	6
N060031	荻	3	10
N060036	篙	2	16
N060050	暝	5	14
N060057	呔	2	7
N070048	愫	3	13
N070051	驷	2	8
N070053	嘬	4	15
N090016	颥	3	20
N090043	呦	3	8
N100029	赧	2	11
N110005	鸨	3	9
N110054	嶂	3	16
N110055	嶙	4	15
N110055	峋	3	9
N120008	淙	3	11
N120075	眈	2	9
N120082	雯	2	12
N120093	芨	2	6
N130022	绺	4	11
N130086	诛	2	8
N140003	榕	3	14
N140004	聒	2	12
N140039	眵	3	11
N140074	遒	3	12
N140077	狷	3	10
N140079	颐	2	13
N150032	雹	3	13
N150044	恚	0	0
N160052	缰	6	16
N160053	胯	4	10
N170001	廛	4	15
N170008	啁	4	11
N170008	啾	3	12
N170011	倭	3	10
N170016	犒	2	14
N170074	掼	3	11
N180041	荀	3	9
N180047	哂	2	9
N180051	萸	2	11
N180056	嫣	4	14
N180064	忒	2	7
N180069	馗	2	11
N180084	宸	2	10
N180084	濠	5	17
N190038	摺	3	14
N200061	羔	2	10
N200108	呸	3	8
N200120	扈	3	11
N210012	媛	3	12
N210019	遽	3	16
N210024	俦	2	9
N210031	殛	6	12
N210072	醍	2	16
N210072	醐	4	16
N220015	驯	2	6
N220040	剐	3	9
N220060	鲸	4	16
N220062	弋	1	3
N230057	栾	2	10
N240021	髯	2	15
N250010	轾	2	10
N250051	肱	3	8
N260022	忾	2	7
N280006	鹞	3	15
N280031	嵋	3	12
N280041	诮	3	9
N280063	裣	3	12
N280063	衽	2	9
N280072	挞	3	9
N290026	翡	2	14
N290028	鹂	4	12
N290032	皎	3	11
N290057	鬟	5	23
P010022	嗲	4	13
P020008	仃	2	4
P050003	涔	2	10
P050016	溽	3	13
P050025	咻	3	9
P050071	喟	3	12
P070052	忤	3	7
P100012	粼	4	14
P100046	酡	3	12
P120046	刎	2	6
P130033	弑	4	12
P130073	饽	4	10
P130113	忸	2	7
P130113	怩	3	8
P150002	蓓	4	13
P150076	帏	2	7
P160018	阑	2	12
P160024	惺	3	12
P160070	遨	3	13
P160105	蘑	3	19
P190075	楹	4	13
P210043	僮	3	14
P210051	睨	3	13
P210083	佻	2	8
P220010	嘁	4	14
P220053	薹	5	17
P220067	撸	3	15
P220076	髋	4	19
P230020	逑	2	10
P230034	睽	3	14
P240004	筱	3	13
P240090	胴	4	10
P270006	汀	2	5
P270075	霭	4	19
P280037	浔	3	9
P280040	岫	2	8
P290003	悱	2	11
R010093	酩	3	13
R010093	酊	2	9
R030019	叽	2	5
R030030	獐	3	14
R030041	呶	3	8
R040008	饪	2	7
R050041	荸	4	10
R060028	掴	4	11
R060050	孬	3	10
R060076	噼	4	16
